comparison,gse_1,gse_2,containment,jaccard,overlap_count,shared_cuis,title_1,title_2
within_human,GSE94149,GSE94150,1.0,0.9907407407407407,107,"['C0000894', 'C0002362', 'C0003826', 'C0005507', 'C0007634', 'C0010124', 'C0011435', 'C0011444', 'C0013682', 'C0019682', 'C0019693', 'C0019704', 'C0019707', 'C0020792', 'C0025260', 'C0026019', 'C0027361', 'C0028877', 'C0029213', 'C0031809', 'C0036745', 'C0037783', 'C0037791', 'C0039215', 'C0040710', 'C0052432', 'C0054173', 'C0079004', 'C0080202', 'C0085973', 'C0086413', 'C0149784', 'C0200898', 'C0205099', 'C0205275', 'C0205396', 'C0206446', 'C0220786', 'C0237401', 'C0243073', 'C0243107', 'C0254610', 'C0303231', 'C0332281', 'C0376306', 'C0439064', 'C0439663', 'C0441712', 'C0475210', 'C0521026', 'C0521102', 'C0521110', 'C0521123', 'C0546816', 'C0582103', 'C0678723', 'C0684279', 'C0700327', 'C0750862', 'C0815230', 'C0871261', 'C0872104', 'C0947630', 'C1136033', 'C1149222', 'C1182674', 'C1334105', 'C1412286', 'C1510438', 'C1511124', 'C1511884', 'C1515655', 'C1527148', 'C1548597', 'C1704632', 'C1705488', 'C1706376', 'C1706377', 'C1706817', 'C1707660', 'C1708424', 'C1879547', 'C1879652', 'C1956028', 'C2349975', 'C2362651', 'C2698559', 'C2744539', 'C2754074', 'C2911692', 'C2936412', 'C2952139', 'C2986383', 'C2986734', 'C3166394', 'C3245468', 'C3252356', 'C3540468', 'C3853838', 'C3897346', 'C3900351', 'C4053868', 'C4282129', 'C4321457', 'C4554464', 'C5419061', 'C5556889']",Memory CD4+ T cell subsets show differential responses to HIV latency reversing agents [LARA],Memory CD4+ T cell subsets show differential responses to HIV latency reversing agents [LRA stimulated]
within_human,GSE63537,GSE66388,1.0,0.9553571428571429,107,"['C0002793', 'C0006826', 'C0007589', 'C0007621', 'C0008546', 'C0010998', 'C0011435', 'C0012634', 'C0015483', 'C0017916', 'C0017925', 'C0021135', 'C0023977', 'C0024501', 'C0025914', 'C0025929', 'C0026636', 'C0026809', 'C0028432', 'C0028877', 'C0029896', 'C0031715', 'C0037742', 'C0040300', 'C0083956', 'C0205160', 'C0205263', 'C0205615', 'C0206745', 'C0243107', 'C0278252', 'C0278878', 'C0280474', 'C0302523', 'C0333668', 'C0349543', 'C0391978', 'C0392747', 'C0403066', 'C0427861', 'C0441513', 'C0441712', 'C0443172', 'C0524865', 'C0559185', 'C0596263', 'C0598496', 'C0599772', 'C0678723', 'C0679846', 'C0700114', 'C0700325', 'C0752248', 'C0796351', 'C0814002', 'C0871424', 'C0913413', 'C0917783', 'C0998265', 'C1136031', 'C1158886', 'C1159442', 'C1172384', 'C1306459', 'C1325550', 'C1327142', 'C1331371', 'C1333368', 'C1334331', 'C1455722', 'C1511938', 'C1513916', 'C1516348', 'C1522225', 'C1527148', 'C1527177', 'C1533691', 'C1547140', 'C1547928', 'C1554188', 'C1621958', 'C1623167', 'C1706376', 'C1880371', 'C1964257', 'C2248595', 'C2707253', 'C2825415', 'C2825491', 'C2827718', 'C2945687', 'C3178810', 'C3244290', 'C3273351', 'C3273531', 'C3494414', 'C3820983', 'C3829683', 'C3853545', 'C3889277', 'C4086963', 'C4520924', 'C4724363', 'C4727083', 'C4760607', 'C5203962', 'C5420594']",RNA-seq analysis of TALEN-mediated LATS2 knockout HeLa-S3 cells,RNA-seq analysis of add-back rescued TALEN-mediated LATS2 knockout HeLa-S3 cells
within_human,GSE71840,GSE72061,1.0,0.9906542056074766,106,"['C0012634', 'C0013018', 'C0017262', 'C0017337', 'C0017925', 'C0018270', 'C0021135', 'C0023467', 'C0025360', 'C0026336', 'C0026339', 'C0026636', 'C0026882', 'C0028432', 'C0029896', 'C0030705', 'C0040288', 'C0040715', 'C0079411', 'C0079429', 'C0086418', 'C0162326', 'C0162801', 'C0185117', 'C0215508', 'C0220844', 'C0242960', 'C0262655', 'C0282583', 'C0302523', 'C0389252', 'C0449255', 'C0453882', 'C0543419', 'C0543431', 'C0549379', 'C0581381', 'C0596611', 'C0596632', 'C0597647', 'C0598766', 'C0599893', 'C0694890', 'C0700325', 'C0813143', 'C0917792', 'C1280500', 'C1294197', 'C1301751', 'C1315049', 'C1335654', 'C1368999', 'C1417679', 'C1435548', 'C1455761', 'C1511124', 'C1511693', 'C1511726', 'C1515655', 'C1533691', 'C1546437', 'C1547101', 'C1550655', 'C1554188', 'C1578481', 'C1578483', 'C1578484', 'C1621966', 'C1704885', 'C1705285', 'C1705326', 'C1705908', 'C1707455', 'C1710374', 'C1880097', 'C1880177', 'C1964257', 'C2348382', 'C2827718', 'C2911660', 'C2911684', 'C2945760', 'C2987521', 'C3146294', 'C3161035', 'C3244290', 'C3245479', 'C3263710', 'C3539181', 'C3539182', 'C3539954', 'C3539955', 'C3714583', 'C3714741', 'C3827727', 'C3830527', 'C3853906', 'C3854321', 'C4042916', 'C4054700', 'C4086963', 'C4281677', 'C4318409', 'C4505109', 'C4699379', 'C4760607']",Integrated analysis of MLL-AF9 AML patients and model leukemias highlights RET and other novel therapeutic targets (RNA-seq B-ALL),Integrated analysis of MLL-AF9 AML patients and model leukemias highlights RET and other novel therapeutic targets (Leukemia Cell Bank)
within_human,GSE103687,GSE103688,1.0,1.0,102,"['C0001792', 'C0002976', 'C0015609', 'C0017262', 'C0019409', 'C0025202', 'C0025361', 'C0025914', 'C0025929', 'C0026809', 'C0039484', 'C0039798', 'C0041904', 'C0086418', 'C0087111', 'C0162415', 'C0185117', 'C0205179', 'C0205195', 'C0206735', 'C0237834', 'C0242960', 'C0302600', 'C0332161', 'C0333348', 'C0349538', 'C0392747', 'C0442043', 'C0443172', 'C0543478', 'C0591833', 'C0599946', 'C0679846', 'C0683598', 'C0752248', 'C0796561', 'C0805525', 'C0877373', 'C0924206', 'C0935456', 'C0965743', 'C1257776', 'C1257975', 'C1264633', 'C1279919', 'C1279941', 'C1302746', 'C1326956', 'C1334699', 'C1367482', 'C1413131', 'C1417166', 'C1425745', 'C1442099', 'C1513143', 'C1514544', 'C1514562', 'C1514892', 'C1515926', 'C1516448', 'C1516710', 'C1517945', 'C1521726', 'C1521970', 'C1522326', 'C1533734', 'C1554103', 'C1609982', 'C1705169', 'C1705357', 'C1705358', 'C1706388', 'C1879753', 'C1947911', 'C1999216', 'C2249734', 'C2346469', 'C2348519', 'C2362314', 'C2911684', 'C2936194', 'C2936263', 'C3178810', 'C3178844', 'C3179204', 'C3811910', 'C3826426', 'C3830361', 'C3838813', 'C3854321', 'C3894549', 'C4086963', 'C4235501', 'C4318409', 'C4521853', 'C4699379', 'C4723835', 'C4727081', 'C4760607', 'C5202624', 'C5202892', 'C5575501']",Expression changes in melanoma cell lines under BRAFi treatment timepoints [RNA-Seq.CellLine.batch4],Expression changes in melanoma cell lines under BRAFi treatment timepoints [RNA-Seq.CellLine.batch3]
within_human,GSE103687,GSE75299,1.0,0.9902912621359223,102,"['C0001792', 'C0002976', 'C0015609', 'C0017262', 'C0019409', 'C0025202', 'C0025361', 'C0025914', 'C0025929', 'C0026809', 'C0039484', 'C0039798', 'C0041904', 'C0086418', 'C0087111', 'C0162415', 'C0185117', 'C0205179', 'C0205195', 'C0206735', 'C0237834', 'C0242960', 'C0302600', 'C0332161', 'C0333348', 'C0349538', 'C0392747', 'C0442043', 'C0443172', 'C0543478', 'C0591833', 'C0599946', 'C0679846', 'C0683598', 'C0752248', 'C0796561', 'C0805525', 'C0877373', 'C0924206', 'C0935456', 'C0965743', 'C1257776', 'C1257975', 'C1264633', 'C1279919', 'C1279941', 'C1302746', 'C1326956', 'C1334699', 'C1367482', 'C1413131', 'C1417166', 'C1425745', 'C1442099', 'C1513143', 'C1514544', 'C1514562', 'C1514892', 'C1515926', 'C1516448', 'C1516710', 'C1517945', 'C1521726', 'C1521970', 'C1522326', 'C1533734', 'C1554103', 'C1609982', 'C1705169', 'C1705357', 'C1705358', 'C1706388', 'C1879753', 'C1947911', 'C1999216', 'C2249734', 'C2346469', 'C2348519', 'C2362314', 'C2911684', 'C2936194', 'C2936263', 'C3178810', 'C3178844', 'C3179204', 'C3811910', 'C3826426', 'C3830361', 'C3838813', 'C3854321', 'C3894549', 'C4086963', 'C4235501', 'C4318409', 'C4521853', 'C4699379', 'C4723835', 'C4727081', 'C4760607', 'C5202624', 'C5202892', 'C5575501']",Expression changes in melanoma cell lines under BRAFi treatment timepoints [RNA-Seq.CellLine.batch4],Expression changes in Melanomas pre MAPKi treatment vs. on MAPKi treatment (RNA-seq)
within_human,GSE103688,GSE75299,1.0,0.9902912621359223,102,"['C0001792', 'C0002976', 'C0015609', 'C0017262', 'C0019409', 'C0025202', 'C0025361', 'C0025914', 'C0025929', 'C0026809', 'C0039484', 'C0039798', 'C0041904', 'C0086418', 'C0087111', 'C0162415', 'C0185117', 'C0205179', 'C0205195', 'C0206735', 'C0237834', 'C0242960', 'C0302600', 'C0332161', 'C0333348', 'C0349538', 'C0392747', 'C0442043', 'C0443172', 'C0543478', 'C0591833', 'C0599946', 'C0679846', 'C0683598', 'C0752248', 'C0796561', 'C0805525', 'C0877373', 'C0924206', 'C0935456', 'C0965743', 'C1257776', 'C1257975', 'C1264633', 'C1279919', 'C1279941', 'C1302746', 'C1326956', 'C1334699', 'C1367482', 'C1413131', 'C1417166', 'C1425745', 'C1442099', 'C1513143', 'C1514544', 'C1514562', 'C1514892', 'C1515926', 'C1516448', 'C1516710', 'C1517945', 'C1521726', 'C1521970', 'C1522326', 'C1533734', 'C1554103', 'C1609982', 'C1705169', 'C1705357', 'C1705358', 'C1706388', 'C1879753', 'C1947911', 'C1999216', 'C2249734', 'C2346469', 'C2348519', 'C2362314', 'C2911684', 'C2936194', 'C2936263', 'C3178810', 'C3178844', 'C3179204', 'C3811910', 'C3826426', 'C3830361', 'C3838813', 'C3854321', 'C3894549', 'C4086963', 'C4235501', 'C4318409', 'C4521853', 'C4699379', 'C4723835', 'C4727081', 'C4760607', 'C5202624', 'C5202892', 'C5575501']",Expression changes in melanoma cell lines under BRAFi treatment timepoints [RNA-Seq.CellLine.batch3],Expression changes in Melanomas pre MAPKi treatment vs. on MAPKi treatment (RNA-seq)
within_human,GSE71686,GSE71689,1.0,1.0,101,"['C0012634', 'C0013018', 'C0017262', 'C0017337', 'C0017925', 'C0018270', 'C0021135', 'C0023467', 'C0025360', 'C0026336', 'C0026339', 'C0026636', 'C0026882', 'C0028432', 'C0029896', 'C0030705', 'C0040288', 'C0040715', 'C0079429', 'C0086418', 'C0185117', 'C0215508', 'C0220844', 'C0242960', 'C0262655', 'C0282583', 'C0302523', 'C0389252', 'C0449255', 'C0453882', 'C0543419', 'C0543431', 'C0549379', 'C0581381', 'C0596611', 'C0596632', 'C0597647', 'C0598766', 'C0599893', 'C0694890', 'C0700325', 'C0813143', 'C1280500', 'C1301751', 'C1315049', 'C1335654', 'C1368999', 'C1417679', 'C1435548', 'C1455761', 'C1511124', 'C1511726', 'C1515655', 'C1533691', 'C1546437', 'C1547101', 'C1550655', 'C1554188', 'C1578481', 'C1578483', 'C1578484', 'C1621966', 'C1704885', 'C1705285', 'C1705326', 'C1705908', 'C1707455', 'C1710374', 'C1880097', 'C1880177', 'C1964257', 'C2348382', 'C2827718', 'C2911660', 'C2911684', 'C2936621', 'C2936622', 'C2945760', 'C2987521', 'C3161035', 'C3244290', 'C3245479', 'C3263710', 'C3539181', 'C3539182', 'C3539954', 'C3539955', 'C3714583', 'C3714741', 'C3827727', 'C3830527', 'C3853906', 'C3854321', 'C4042916', 'C4054700', 'C4086963', 'C4281677', 'C4318409', 'C4505109', 'C4699379', 'C4760607']",Integrated analysis of MLL-AF9 AML patients and model leukemias highlights RET and other novel therapeutic targets [RNA-Seq_AML],Integrated analysis of MLL-AF9 AML patients and model leukemias highlights RET and other novel therapeutic targets [RNA-Seq_normal]
within_human,GSE71689,GSE72041,1.0,1.0,101,"['C0012634', 'C0013018', 'C0017262', 'C0017337', 'C0017925', 'C0018270', 'C0021135', 'C0023467', 'C0025360', 'C0026336', 'C0026339', 'C0026636', 'C0026882', 'C0028432', 'C0029896', 'C0030705', 'C0040288', 'C0040715', 'C0079429', 'C0086418', 'C0185117', 'C0215508', 'C0220844', 'C0242960', 'C0262655', 'C0282583', 'C0302523', 'C0389252', 'C0449255', 'C0453882', 'C0543419', 'C0543431', 'C0549379', 'C0581381', 'C0596611', 'C0596632', 'C0597647', 'C0598766', 'C0599893', 'C0694890', 'C0700325', 'C0813143', 'C1280500', 'C1301751', 'C1315049', 'C1335654', 'C1368999', 'C1417679', 'C1435548', 'C1455761', 'C1511124', 'C1511726', 'C1515655', 'C1533691', 'C1546437', 'C1547101', 'C1550655', 'C1554188', 'C1578481', 'C1578483', 'C1578484', 'C1621966', 'C1704885', 'C1705285', 'C1705326', 'C1705908', 'C1707455', 'C1710374', 'C1880097', 'C1880177', 'C1964257', 'C2348382', 'C2827718', 'C2911660', 'C2911684', 'C2936621', 'C2936622', 'C2945760', 'C2987521', 'C3161035', 'C3244290', 'C3245479', 'C3263710', 'C3539181', 'C3539182', 'C3539954', 'C3539955', 'C3714583', 'C3714741', 'C3827727', 'C3830527', 'C3853906', 'C3854321', 'C4042916', 'C4054700', 'C4086963', 'C4281677', 'C4318409', 'C4505109', 'C4699379', 'C4760607']",Integrated analysis of MLL-AF9 AML patients and model leukemias highlights RET and other novel therapeutic targets [RNA-Seq_normal],Integrated analysis of MLL-AF9 AML patients and model leukemias highlights RET and other novel therapeutic targets (RNA-seq shRNA)
within_human,GSE71686,GSE72041,1.0,1.0,101,"['C0012634', 'C0013018', 'C0017262', 'C0017337', 'C0017925', 'C0018270', 'C0021135', 'C0023467', 'C0025360', 'C0026336', 'C0026339', 'C0026636', 'C0026882', 'C0028432', 'C0029896', 'C0030705', 'C0040288', 'C0040715', 'C0079429', 'C0086418', 'C0185117', 'C0215508', 'C0220844', 'C0242960', 'C0262655', 'C0282583', 'C0302523', 'C0389252', 'C0449255', 'C0453882', 'C0543419', 'C0543431', 'C0549379', 'C0581381', 'C0596611', 'C0596632', 'C0597647', 'C0598766', 'C0599893', 'C0694890', 'C0700325', 'C0813143', 'C1280500', 'C1301751', 'C1315049', 'C1335654', 'C1368999', 'C1417679', 'C1435548', 'C1455761', 'C1511124', 'C1511726', 'C1515655', 'C1533691', 'C1546437', 'C1547101', 'C1550655', 'C1554188', 'C1578481', 'C1578483', 'C1578484', 'C1621966', 'C1704885', 'C1705285', 'C1705326', 'C1705908', 'C1707455', 'C1710374', 'C1880097', 'C1880177', 'C1964257', 'C2348382', 'C2827718', 'C2911660', 'C2911684', 'C2936621', 'C2936622', 'C2945760', 'C2987521', 'C3161035', 'C3244290', 'C3245479', 'C3263710', 'C3539181', 'C3539182', 'C3539954', 'C3539955', 'C3714583', 'C3714741', 'C3827727', 'C3830527', 'C3853906', 'C3854321', 'C4042916', 'C4054700', 'C4086963', 'C4281677', 'C4318409', 'C4505109', 'C4699379', 'C4760607']",Integrated analysis of MLL-AF9 AML patients and model leukemias highlights RET and other novel therapeutic targets [RNA-Seq_AML],Integrated analysis of MLL-AF9 AML patients and model leukemias highlights RET and other novel therapeutic targets (RNA-seq shRNA)
within_human,GSE103658,GSE75299,1.0,0.9805825242718447,101,"['C0001792', 'C0002976', 'C0015609', 'C0017262', 'C0019409', 'C0025202', 'C0025361', 'C0025914', 'C0025929', 'C0026809', 'C0039484', 'C0039798', 'C0041904', 'C0086418', 'C0087111', 'C0151779', 'C0162415', 'C0185117', 'C0205179', 'C0205195', 'C0206735', 'C0237834', 'C0242960', 'C0302600', 'C0332161', 'C0333348', 'C0349538', 'C0392747', 'C0442043', 'C0443172', 'C0543478', 'C0591833', 'C0599946', 'C0679846', 'C0683598', 'C0752248', 'C0796561', 'C0805525', 'C0877373', 'C0924206', 'C0935456', 'C0965743', 'C1257776', 'C1257975', 'C1264633', 'C1279919', 'C1279941', 'C1302746', 'C1326956', 'C1334699', 'C1367482', 'C1413131', 'C1417166', 'C1425745', 'C1442099', 'C1513143', 'C1514544', 'C1514562', 'C1514892', 'C1515926', 'C1516448', 'C1516710', 'C1517945', 'C1521726', 'C1521970', 'C1522326', 'C1533734', 'C1554103', 'C1609982', 'C1705169', 'C1705357', 'C1705358', 'C1706388', 'C1879753', 'C1947911', 'C1999216', 'C2249734', 'C2346469', 'C2348519', 'C2362314', 'C2911684', 'C2936194', 'C2936263', 'C3178810', 'C3178844', 'C3179204', 'C3811910', 'C3826426', 'C3830361', 'C3838813', 'C3854321', 'C3894549', 'C4235501', 'C4318409', 'C4521853', 'C4699379', 'C4723835', 'C4727081', 'C5202624', 'C5202892', 'C5575501']",Expression changes in Melanomas pre MAPKi treatment vs. on MAPKi treatment (RNA-seq_Patient.batch3),Expression changes in Melanomas pre MAPKi treatment vs. on MAPKi treatment (RNA-seq)
within_human,GSE71689,GSE71800,1.0,0.9528301886792453,101,"['C0012634', 'C0013018', 'C0017262', 'C0017337', 'C0017925', 'C0018270', 'C0021135', 'C0023467', 'C0025360', 'C0026336', 'C0026339', 'C0026636', 'C0026882', 'C0028432', 'C0029896', 'C0030705', 'C0040288', 'C0040715', 'C0079429', 'C0086418', 'C0185117', 'C0215508', 'C0220844', 'C0242960', 'C0262655', 'C0282583', 'C0302523', 'C0389252', 'C0449255', 'C0453882', 'C0543419', 'C0543431', 'C0549379', 'C0581381', 'C0596611', 'C0596632', 'C0597647', 'C0598766', 'C0599893', 'C0694890', 'C0700325', 'C0813143', 'C1280500', 'C1301751', 'C1315049', 'C1335654', 'C1368999', 'C1417679', 'C1435548', 'C1455761', 'C1511124', 'C1511726', 'C1515655', 'C1533691', 'C1546437', 'C1547101', 'C1550655', 'C1554188', 'C1578481', 'C1578483', 'C1578484', 'C1621966', 'C1704885', 'C1705285', 'C1705326', 'C1705908', 'C1707455', 'C1710374', 'C1880097', 'C1880177', 'C1964257', 'C2348382', 'C2827718', 'C2911660', 'C2911684', 'C2936621', 'C2936622', 'C2945760', 'C2987521', 'C3161035', 'C3244290', 'C3245479', 'C3263710', 'C3539181', 'C3539182', 'C3539954', 'C3539955', 'C3714583', 'C3714741', 'C3827727', 'C3830527', 'C3853906', 'C3854321', 'C4042916', 'C4054700', 'C4086963', 'C4281677', 'C4318409', 'C4505109', 'C4699379', 'C4760607']",Integrated analysis of MLL-AF9 AML patients and model leukemias highlights RET and other novel therapeutic targets [RNA-Seq_normal],Integrated analysis of MLL-AF9 AML patients and model leukemias highlights RET and other novel therapeutic targets (RNA-seq AML development)
within_human,GSE71800,GSE72041,1.0,0.9528301886792453,101,"['C0012634', 'C0013018', 'C0017262', 'C0017337', 'C0017925', 'C0018270', 'C0021135', 'C0023467', 'C0025360', 'C0026336', 'C0026339', 'C0026636', 'C0026882', 'C0028432', 'C0029896', 'C0030705', 'C0040288', 'C0040715', 'C0079429', 'C0086418', 'C0185117', 'C0215508', 'C0220844', 'C0242960', 'C0262655', 'C0282583', 'C0302523', 'C0389252', 'C0449255', 'C0453882', 'C0543419', 'C0543431', 'C0549379', 'C0581381', 'C0596611', 'C0596632', 'C0597647', 'C0598766', 'C0599893', 'C0694890', 'C0700325', 'C0813143', 'C1280500', 'C1301751', 'C1315049', 'C1335654', 'C1368999', 'C1417679', 'C1435548', 'C1455761', 'C1511124', 'C1511726', 'C1515655', 'C1533691', 'C1546437', 'C1547101', 'C1550655', 'C1554188', 'C1578481', 'C1578483', 'C1578484', 'C1621966', 'C1704885', 'C1705285', 'C1705326', 'C1705908', 'C1707455', 'C1710374', 'C1880097', 'C1880177', 'C1964257', 'C2348382', 'C2827718', 'C2911660', 'C2911684', 'C2936621', 'C2936622', 'C2945760', 'C2987521', 'C3161035', 'C3244290', 'C3245479', 'C3263710', 'C3539181', 'C3539182', 'C3539954', 'C3539955', 'C3714583', 'C3714741', 'C3827727', 'C3830527', 'C3853906', 'C3854321', 'C4042916', 'C4054700', 'C4086963', 'C4281677', 'C4318409', 'C4505109', 'C4699379', 'C4760607']",Integrated analysis of MLL-AF9 AML patients and model leukemias highlights RET and other novel therapeutic targets (RNA-seq AML development),Integrated analysis of MLL-AF9 AML patients and model leukemias highlights RET and other novel therapeutic targets (RNA-seq shRNA)
within_human,GSE71686,GSE71800,1.0,0.9528301886792453,101,"['C0012634', 'C0013018', 'C0017262', 'C0017337', 'C0017925', 'C0018270', 'C0021135', 'C0023467', 'C0025360', 'C0026336', 'C0026339', 'C0026636', 'C0026882', 'C0028432', 'C0029896', 'C0030705', 'C0040288', 'C0040715', 'C0079429', 'C0086418', 'C0185117', 'C0215508', 'C0220844', 'C0242960', 'C0262655', 'C0282583', 'C0302523', 'C0389252', 'C0449255', 'C0453882', 'C0543419', 'C0543431', 'C0549379', 'C0581381', 'C0596611', 'C0596632', 'C0597647', 'C0598766', 'C0599893', 'C0694890', 'C0700325', 'C0813143', 'C1280500', 'C1301751', 'C1315049', 'C1335654', 'C1368999', 'C1417679', 'C1435548', 'C1455761', 'C1511124', 'C1511726', 'C1515655', 'C1533691', 'C1546437', 'C1547101', 'C1550655', 'C1554188', 'C1578481', 'C1578483', 'C1578484', 'C1621966', 'C1704885', 'C1705285', 'C1705326', 'C1705908', 'C1707455', 'C1710374', 'C1880097', 'C1880177', 'C1964257', 'C2348382', 'C2827718', 'C2911660', 'C2911684', 'C2936621', 'C2936622', 'C2945760', 'C2987521', 'C3161035', 'C3244290', 'C3245479', 'C3263710', 'C3539181', 'C3539182', 'C3539954', 'C3539955', 'C3714583', 'C3714741', 'C3827727', 'C3830527', 'C3853906', 'C3854321', 'C4042916', 'C4054700', 'C4086963', 'C4281677', 'C4318409', 'C4505109', 'C4699379', 'C4760607']",Integrated analysis of MLL-AF9 AML patients and model leukemias highlights RET and other novel therapeutic targets [RNA-Seq_AML],Integrated analysis of MLL-AF9 AML patients and model leukemias highlights RET and other novel therapeutic targets (RNA-seq AML development)
within_human,GSE86977,GSE86982,1.0,1.0,100,"['C0001613', 'C0004171', 'C0006104', 'C0007589', 'C0007634', 'C0007776', 'C0011435', 'C0015965', 'C0017262', 'C0017263', 'C0017387', 'C0022655', 'C0027882', 'C0028877', 'C0033052', 'C0037922', 'C0038250', 'C0040648', 'C0040811', 'C0078590', 'C0079411', 'C0085140', 'C0086418', 'C0086586', 'C0153633', 'C0185117', 'C0205097', 'C0205147', 'C0205276', 'C0221284', 'C0243107', 'C0282637', 'C0387990', 'C0424215', 'C0439064', 'C0449475', 'C0449913', 'C0521457', 'C0596171', 'C0596208', 'C0596508', 'C0597452', 'C0678723', 'C0679201', 'C0681814', 'C0699032', 'C0752248', 'C0870134', 'C0878517', 'C0947647', 'C1113687', 'C1159372', 'C1159970', 'C1160340', 'C1160700', 'C1171346', 'C1253959', 'C1273723', 'C1326636', 'C1332838', 'C1417683', 'C1417684', 'C1511527', 'C1511726', 'C1516876', 'C1517486', 'C1517586', 'C1521840', 'C1522467', 'C1527148', 'C1546437', 'C1553451', 'C1706386', 'C1707455', 'C1817179', 'C1817634', 'C1880097', 'C1880371', 'C1881379', 'C1881507', 'C1947913', 'C2245740', 'C2265563', 'C2753756', 'C2985205', 'C3146289', 'C3146294', 'C3163631', 'C3178810', 'C3245479', 'C3714606', 'C3714741', 'C3888058', 'C4266577', 'C4318409', 'C4318427', 'C4727081', 'C5417695', 'C5419559', 'C5441654']",REGION-SPECIFIC NEURAL STEM CELL LINEAGES REVEALED BY SINGLE-CELL RNA-SEQ FROM HUMAN EMBRYONIC STEM CELLS [Cel-seq],REGION-SPECIFIC NEURAL STEM CELL LINEAGES REVEALED BY SINGLE-CELL RNA-SEQ FROM HUMAN EMBRYONIC STEM CELLS [Smart-seq]
within_human,GSE103630,GSE103658,1.0,0.9900990099009901,100,"['C0001792', 'C0002976', 'C0015609', 'C0017262', 'C0019409', 'C0025202', 'C0025361', 'C0025914', 'C0025929', 'C0026809', 'C0039484', 'C0039798', 'C0041904', 'C0086418', 'C0087111', 'C0162415', 'C0185117', 'C0205179', 'C0205195', 'C0206735', 'C0237834', 'C0242960', 'C0302600', 'C0332161', 'C0333348', 'C0349538', 'C0392747', 'C0442043', 'C0443172', 'C0543478', 'C0591833', 'C0599946', 'C0679846', 'C0683598', 'C0752248', 'C0796561', 'C0805525', 'C0877373', 'C0924206', 'C0935456', 'C0965743', 'C1257776', 'C1257975', 'C1264633', 'C1279919', 'C1279941', 'C1302746', 'C1326956', 'C1334699', 'C1367482', 'C1413131', 'C1417166', 'C1425745', 'C1442099', 'C1513143', 'C1514544', 'C1514562', 'C1514892', 'C1515926', 'C1516448', 'C1516710', 'C1517945', 'C1521726', 'C1521970', 'C1522326', 'C1533734', 'C1554103', 'C1609982', 'C1705169', 'C1705357', 'C1705358', 'C1706388', 'C1879753', 'C1947911', 'C1999216', 'C2249734', 'C2346469', 'C2348519', 'C2362314', 'C2911684', 'C2936194', 'C2936263', 'C3178810', 'C3178844', 'C3179204', 'C3811910', 'C3826426', 'C3830361', 'C3838813', 'C3854321', 'C3894549', 'C4235501', 'C4318409', 'C4521853', 'C4699379', 'C4723835', 'C4727081', 'C5202624', 'C5202892', 'C5575501']",Expression changes in melanoma cell lines pre MAPKi treatment vs. post-MAPKi resistance (RNA-seq_CellLine.batch2),Expression changes in Melanomas pre MAPKi treatment vs. on MAPKi treatment (RNA-seq_Patient.batch3)
within_human,GSE103630,GSE103687,1.0,0.9803921568627451,100,"['C0001792', 'C0002976', 'C0015609', 'C0017262', 'C0019409', 'C0025202', 'C0025361', 'C0025914', 'C0025929', 'C0026809', 'C0039484', 'C0039798', 'C0041904', 'C0086418', 'C0087111', 'C0162415', 'C0185117', 'C0205179', 'C0205195', 'C0206735', 'C0237834', 'C0242960', 'C0302600', 'C0332161', 'C0333348', 'C0349538', 'C0392747', 'C0442043', 'C0443172', 'C0543478', 'C0591833', 'C0599946', 'C0679846', 'C0683598', 'C0752248', 'C0796561', 'C0805525', 'C0877373', 'C0924206', 'C0935456', 'C0965743', 'C1257776', 'C1257975', 'C1264633', 'C1279919', 'C1279941', 'C1302746', 'C1326956', 'C1334699', 'C1367482', 'C1413131', 'C1417166', 'C1425745', 'C1442099', 'C1513143', 'C1514544', 'C1514562', 'C1514892', 'C1515926', 'C1516448', 'C1516710', 'C1517945', 'C1521726', 'C1521970', 'C1522326', 'C1533734', 'C1554103', 'C1609982', 'C1705169', 'C1705357', 'C1705358', 'C1706388', 'C1879753', 'C1947911', 'C1999216', 'C2249734', 'C2346469', 'C2348519', 'C2362314', 'C2911684', 'C2936194', 'C2936263', 'C3178810', 'C3178844', 'C3179204', 'C3811910', 'C3826426', 'C3830361', 'C3838813', 'C3854321', 'C3894549', 'C4235501', 'C4318409', 'C4521853', 'C4699379', 'C4723835', 'C4727081', 'C5202624', 'C5202892', 'C5575501']",Expression changes in melanoma cell lines pre MAPKi treatment vs. post-MAPKi resistance (RNA-seq_CellLine.batch2),Expression changes in melanoma cell lines under BRAFi treatment timepoints [RNA-Seq.CellLine.batch4]
