ID_human,ID_mouse,mondo_id_human,mondo_id_mouse,score_human,score_mouse,pair_type,depth_human,depth_mouse,lca_depth,tree_distance
GSE73573,GSE80087,MONDO_0100342,MONDO_0100342,3.476475812985606,3.275844405550001,matched,2,2,2,0
GSE73573,GSE94239,MONDO_0100342,MONDO_0100342,3.476475812985606,2.94058323230958,matched,2,2,2,0
GSE73610,GSE41293,MONDO_0005089,MONDO_0005089,4.012549296242272,3.832009852723407,matched,1,1,1,0
GSE73610,GSE63194,MONDO_0005089,MONDO_0005089,4.012549296242272,1.654832541122509,matched,1,1,1,0
GSE73610,GSE63679,MONDO_0005089,MONDO_0005089,4.012549296242272,1.263484429046463,matched,1,1,1,0
GSE73610,GSE69285,MONDO_0005089,MONDO_0005089,4.012549296242272,1.8005943362701828,matched,1,1,1,0
GSE73610,GSE71843,MONDO_0005089,MONDO_0005089,4.012549296242272,2.869130899674688,matched,1,1,1,0
GSE73610,GSE81476,MONDO_0005089,MONDO_0005089,4.012549296242272,3.005063337312499,matched,1,1,1,0
GSE73610,GSE89419,MONDO_0005089,MONDO_0005089,4.012549296242272,2.1046983433488435,matched,1,1,1,0
GSE73610,GSE97489,MONDO_0005089,MONDO_0005089,4.012549296242272,2.610966458672149,matched,1,1,1,0
GSE73663,GSE62621,MONDO_0006512,MONDO_0006512,1.779366160515568,1.2891654191411972,matched,4,4,4,0
GSE73663,GSE86609,MONDO_0006512,MONDO_0006512,1.779366160515568,1.3468571789349508,matched,4,4,4,0
GSE73857,GSE31223,MONDO_0004989,MONDO_0004989,3.820572981662404,1.5241017579263578,matched,2,2,2,0
GSE73857,GSE41286,MONDO_0004989,MONDO_0004989,3.820572981662404,1.055383358525064,matched,2,2,2,0
GSE73857,GSE57804,MONDO_0004989,MONDO_0004989,3.820572981662404,1.5395035340354803,matched,2,2,2,0
GSE73857,GSE72480,MONDO_0004989,MONDO_0004989,3.820572981662404,2.412380440757405,matched,2,2,2,0
GSE73857,GSE72823,MONDO_0004989,MONDO_0004989,3.820572981662404,1.5232153344354988,matched,2,2,2,0
GSE73857,GSE77107,MONDO_0004989,MONDO_0004989,3.820572981662404,1.5455646026401952,matched,2,2,2,0
GSE73857,GSE86301,MONDO_0004989,MONDO_0004989,3.820572981662404,3.942355102552644,matched,2,2,2,0
GSE74031,GSE112204,MONDO_0007254,MONDO_0007254,3.258791416962533,1.0232192157333124,matched,2,2,2,0
GSE74031,GSE67071,MONDO_0007254,MONDO_0007254,3.258791416962533,2.288089085126068,matched,2,2,2,0
GSE74031,GSE76075,MONDO_0007254,MONDO_0007254,3.258791416962533,2.630105572809785,matched,2,2,2,0
