ID,term,depth,coverage,n_ancestors,n_ancestors_hit
GSE86956,MONDO_0008903,2,0.6666666666666666,3,2
GSE56356,MONDO_0008903,2,0.6666666666666666,3,2
GSE52248,MONDO_0008903,2,0.6666666666666666,3,2
GSE101558,MONDO_0008903,2,0.6666666666666666,3,2
GSE72001,MONDO_0008903,2,0.6666666666666666,3,2
GSE56231,MONDO_0008903,2,0.6666666666666666,3,2
GSE85001,MONDO_0008903,2,0.6666666666666666,3,2
GSE29006,MONDO_0008903,2,0.6666666666666666,3,2
GSE84852,MONDO_0008903,2,0.6666666666666666,3,2
GSE38945,MONDO_0008903,2,0.3333333333333333,3,1
GSE57148,MONDO_0008903,2,0.3333333333333333,3,1
GSE72956,MONDO_0008903,2,0.6666666666666666,3,2
GSE81687,MONDO_0008903,2,0.6666666666666666,3,2
GSE74484,MONDO_0008903,2,0.6666666666666666,3,2
GSE87340,MONDO_0008903,2,0.6666666666666666,3,2
GSE90728,MONDO_0008903,2,0.6666666666666666,3,2
GSE60052,MONDO_0008903,2,0.6666666666666666,3,2
GSE64741,MONDO_0008903,2,0.6666666666666666,3,2
GSE80136,MONDO_0008903,2,0.3333333333333333,3,1
GSE66627,MONDO_0008903,2,0.3333333333333333,3,1
GSE74866,MONDO_0008903,2,0.6666666666666666,3,2
GSE122818,MONDO_0008903,2,0.3333333333333333,3,1
GSE65420,MONDO_0008903,2,0.6666666666666666,3,2
GSE97266,MONDO_0008903,2,0.3333333333333333,3,1
GSE84776,MONDO_0008903,2,0.6666666666666666,3,2
GSE47095,MONDO_0008903,2,0.6666666666666666,3,2
GSE94937,MONDO_0008903,2,0.3333333333333333,3,1
GSE79688,MONDO_0008903,2,0.3333333333333333,3,1
GSE86618,MONDO_0008903,2,0.6666666666666666,3,2
GSE94555,MONDO_0008903,2,0.6666666666666666,3,2
GSE90729,MONDO_0008903,2,0.6666666666666666,3,2
GSE61910,MONDO_0008903,2,0.6666666666666666,3,2
GSE93999,MONDO_0008903,2,0.3333333333333333,3,1
GSE91061,MONDO_0008903,2,0.3333333333333333,3,1
GSE86337,MONDO_0008903,2,0.3333333333333333,3,1
GSE79668,MONDO_0008903,2,0.6666666666666666,3,2
GSE73696,MONDO_0008903,2,0.3333333333333333,3,1
GSE56742,MONDO_0008903,2,0.6666666666666666,3,2
GSE97053,MONDO_0008903,2,0.3333333333333333,3,1
GSE62118,MONDO_0008903,2,0.3333333333333333,3,1
GSE75602,MONDO_0008903,2,0.6666666666666666,3,2
GSE92979,MONDO_0008903,2,0.3333333333333333,3,1
GSE104714,MONDO_0008903,2,0.3333333333333333,3,1
GSE99621,MONDO_0008903,2,0.3333333333333333,3,1
GSE79051,MONDO_0008903,2,0.3333333333333333,3,1
GSE63397,MONDO_0008903,2,0.3333333333333333,3,1
GSE74230,MONDO_0008903,2,0.3333333333333333,3,1
GSE77422,MONDO_0008903,2,0.3333333333333333,3,1
GSE44718,MONDO_0008903,2,0.3333333333333333,3,1
GSE99596,MONDO_0008903,2,0.6666666666666666,3,2
GSE66556,MONDO_0008903,2,0.3333333333333333,3,1
GSE100392,MONDO_0008903,2,0.0,3,0
GSE37703,MONDO_0008903,2,0.0,3,0
GSE89511,MONDO_0009693,2,0.5,2,1
GSE57478,MONDO_0009693,2,0.5,2,1
GSE114885,MONDO_0009693,2,0.5,2,1
GSE109673,MONDO_0009693,2,0.5,2,1
GSE101923,MONDO_0009693,2,0.5,2,1
GSE64317,MONDO_0009693,2,0.5,2,1
GSE99293,MONDO_0009693,2,0.5,2,1
GSE83712,MONDO_0009693,2,0.5,2,1
GSE94827,MONDO_0009693,2,0.5,2,1
GSE99356,MONDO_0009693,2,0.5,2,1
GSE85020,MONDO_0009693,2,0.5,2,1
GSE93395,MONDO_0009693,2,0.5,2,1
GSE71100,MONDO_0009693,2,0.5,2,1
GSE103567,MONDO_0009693,2,0.5,2,1
GSE87585,MONDO_0009693,2,0.5,2,1
GSE79820,MONDO_0009693,2,0.5,2,1
GSE83772,MONDO_0009693,2,0.5,2,1
GSE97323,MONDO_0009693,2,0.5,2,1
GSE95131,MONDO_0009693,2,0.5,2,1
GSE35704,MONDO_0009693,2,0.0,2,0
GSE68538,MONDO_0009693,2,0.5,2,1
GSE108111,MONDO_0009693,2,0.0,2,0
GSE81443,MONDO_0009693,2,0.5,2,1
GSE56623,MONDO_0009693,2,0.0,2,0
GSE99671,MONDO_0009807,2,0.5,2,1
GSE94126,MONDO_0009807,2,0.5,2,1
GSE74230,MONDO_0009807,2,0.5,2,1
GSE89930,MONDO_0009807,2,0.0,2,0
GSE57925,MONDO_0009807,2,0.0,2,0
GSE82070,MONDO_0009807,2,0.0,2,0
GSE84023,MONDO_0009831,2,0.5,2,1
GSE79669,MONDO_0009831,2,0.5,2,1
GSE119794,MONDO_0009831,2,0.5,2,1
GSE79668,MONDO_0009831,2,0.5,2,1
GSE108072,MONDO_0009831,2,0.5,2,1
GSE106336,MONDO_0009831,2,0.5,2,1
GSE61290,MONDO_0009831,2,0.5,2,1
GSE122818,MONDO_0009831,2,0.5,2,1
GSE125506,MONDO_0009831,2,0.5,2,1
GSE83816,MONDO_0009831,2,0.5,2,1
GSE105083,MONDO_0009831,2,0.5,2,1
GSE81076,MONDO_0009831,2,0.5,2,1
GSE50244,MONDO_0009831,2,0.5,2,1
GSE75797,MONDO_0009831,2,0.5,2,1
GSE101665,MONDO_0009831,2,0.5,2,1
GSE79953,MONDO_0009831,2,0.5,2,1
GSE97003,MONDO_0009831,2,0.5,2,1
GSE60407,MONDO_0009831,2,0.5,2,1
GSE92581,MONDO_0009831,2,0.5,2,1
GSE115831,MONDO_0009831,2,0.5,2,1
GSE40174,MONDO_0009831,2,0.5,2,1
GSE64558,MONDO_0009831,2,0.5,2,1
GSE95176,MONDO_0009831,2,0.5,2,1
GSE63840,MONDO_0009831,2,0.5,2,1
GSE88997,MONDO_0009831,2,0.5,2,1
GSE50386,MONDO_0009831,2,0.5,2,1
GSE76025,MONDO_0009831,2,0.0,2,0
GSE97215,MONDO_0009831,2,0.5,2,1
GSE84714,MONDO_0009831,2,0.5,2,1
GSE93326,MONDO_0009831,2,0.5,2,1
GSE85241,MONDO_0009831,2,0.5,2,1
GSE90926,MONDO_0009831,2,0.5,2,1
GSE63124,MONDO_0009831,2,0.5,2,1
GSE63776,MONDO_0009831,2,0.5,2,1
GSE82104,MONDO_0009831,2,0.5,2,1
GSE75327,MONDO_0009831,2,0.0,2,0
GSE82110,MONDO_0009831,2,0.5,2,1
GSE109795,MONDO_0009831,2,0.0,2,0
GSE90111,MONDO_0009831,2,0.0,2,0
GSE81608,MONDO_0009831,2,0.0,2,0
GSE66876,MONDO_0009831,2,0.5,2,1
GSE79724,MONDO_0009831,2,0.0,2,0
GSE53350,MONDO_0009831,2,0.0,2,0
GSE103152,MONDO_0009831,2,0.0,2,0
GSE54879,MONDO_0009831,2,0.0,2,0
GSE61946,MONDO_0009831,2,0.5,2,1
GSE73727,MONDO_0009831,2,0.0,2,0
GSE61945,MONDO_0009831,2,0.0,2,0
GSE62077,MONDO_0009831,2,0.0,2,0
GSE83139,MONDO_0009831,2,0.0,2,0
GSE45133,MONDO_0009831,2,0.0,2,0
GSE68872,MONDO_0010150,3,0.8,5,4
GSE70462,MONDO_0010150,3,0.8,5,4
GSE72536,MONDO_0010150,3,0.6,5,3
GSE20116,MONDO_0010150,3,0.8,5,4
GSE84339,MONDO_0010150,3,0.8,5,4
GSE39305,MONDO_0010150,3,0.6,5,3
GSE61515,MONDO_0010150,3,0.8,5,4
GSE67994,MONDO_0010150,3,0.8,5,4
GSE84323,MONDO_0010150,3,0.8,5,4
GSE66412,MONDO_0010150,3,0.8,5,4
GSE79183,MONDO_0010150,3,0.8,5,4
GSE74927,MONDO_0010150,3,0.4,5,2
GSE51415,MONDO_0010150,3,0.8,5,4
GSE87456,MONDO_0010150,3,0.0,5,0
GSE77950,MONDO_0010150,3,0.8,5,4
GSE29968,MONDO_0010150,3,0.6,5,3
GSE87581,MONDO_0011962,4,0.25,4,1
GSE65099,MONDO_0011962,4,0.25,4,1
GSE97929,MONDO_0011962,4,0.25,4,1
GSE98386,MONDO_0011962,4,0.25,4,1
GSE94036,MONDO_0011962,4,0.25,4,1
GSE60065,MONDO_0011996,5,0.8571428571428571,7,6
GSE34740,MONDO_0011996,5,0.8571428571428571,7,6
GSE70959,MONDO_0011996,5,0.8571428571428571,7,6
GSE46164,MONDO_0011996,5,0.8571428571428571,7,6
GSE71299,MONDO_0011996,5,0.8571428571428571,7,6
GSE62121,MONDO_0011996,5,0.8571428571428571,7,6
GSE85187,MONDO_0011996,5,0.42857142857142855,7,3
GSE78705,MONDO_0011996,5,0.0,7,0
GSE65235,MONDO_0011996,5,0.8571428571428571,7,6
GSE72001,MONDO_0011996,5,0.0,7,0
GSE99825,MONDO_0011996,5,0.14285714285714285,7,1
GSE81412,MONDO_0011996,5,0.0,7,0
GSE53499,MONDO_0011996,5,0.0,7,0
GSE81749,MONDO_0011996,5,0.0,7,0
GSE96827,MONDO_0011996,5,0.0,7,0
GSE69678,MONDO_0011996,5,0.8571428571428571,7,6
GSE81748,MONDO_0011996,5,0.0,7,0
GSE81747,MONDO_0011996,5,0.0,7,0
GSE79779,MONDO_0011996,5,0.0,7,0
GSE74999,MONDO_0011996,5,0.8571428571428571,7,6
GSE81750,MONDO_0011996,5,0.0,7,0
GSE75792,MONDO_0011996,5,0.0,7,0
GSE44976,MONDO_0011996,5,0.5714285714285714,7,4
GSE47997,MONDO_0011996,5,0.8571428571428571,7,6
GSE33816,MONDO_0011996,5,0.0,7,0
GSE35587,MONDO_0011996,5,0.0,7,0
GSE53066,MONDO_0012817,2,0.5,2,1
GSE109483,MONDO_0012817,2,0.5,2,1
GSE56900,MONDO_0012817,2,0.5,2,1
GSE75859,MONDO_0012817,2,0.5,2,1
GSE60890,MONDO_0012817,2,0.5,2,1
GSE80492,MONDO_0012817,2,0.5,2,1
GSE60889,MONDO_0012817,2,0.5,2,1
GSE61950,MONDO_0012817,2,0.5,2,1
GSE73610,MONDO_0012817,2,0.5,2,1
GSE94502,MONDO_0012817,2,0.5,2,1
GSE103837,MONDO_0012817,2,0.5,2,1
GSE107307,MONDO_0012817,2,0.5,2,1
GSE94277,MONDO_0012817,2,0.5,2,1
GSE71120,MONDO_0012817,2,0.5,2,1
GSE81493,MONDO_0012817,2,0.5,2,1
GSE83479,MONDO_0012817,2,0.5,2,1
GSE63511,MONDO_0015075,2,0.75,4,3
GSE83560,MONDO_0015075,2,0.75,4,3
GSE94464,MONDO_0015075,2,0.75,4,3
GSE83919,MONDO_0015075,2,0.75,4,3
GSE76445,MONDO_0015075,2,0.75,4,3
GSE64912,MONDO_0015075,2,0.75,4,3
GSE103305,MONDO_0015075,2,0.5,4,2
GSE83520,MONDO_0015075,2,0.75,4,3
GSE48850,MONDO_0015075,2,0.75,4,3
GSE100392,MONDO_0015075,2,0.75,4,3
GSE87307,MONDO_0015075,2,0.75,4,3
GSE75059,MONDO_0015075,2,0.75,4,3
GSE113695,MONDO_0015075,2,0.5,4,2
GSE63122,MONDO_0015075,2,0.5,4,2
GSE79400,MONDO_0015075,2,0.5,4,2
GSE80135,MONDO_0015075,2,0.5,4,2
GSE48953,MONDO_0015075,2,0.5,4,2
GSE63511,MONDO_0015447,3,0.8,5,4
GSE83560,MONDO_0015447,3,0.8,5,4
GSE94464,MONDO_0015447,3,0.8,5,4
GSE83919,MONDO_0015447,3,0.8,5,4
GSE76445,MONDO_0015447,3,0.8,5,4
GSE64912,MONDO_0015447,3,0.8,5,4
GSE103305,MONDO_0015447,3,0.6,5,3
GSE83520,MONDO_0015447,3,0.8,5,4
GSE48850,MONDO_0015447,3,0.8,5,4
GSE100392,MONDO_0015447,3,0.8,5,4
GSE87307,MONDO_0015447,3,0.8,5,4
GSE75059,MONDO_0015447,3,0.8,5,4
GSE63122,MONDO_0015447,3,0.6,5,3
GSE113695,MONDO_0015447,3,0.6,5,3
GSE79400,MONDO_0015447,3,0.6,5,3
GSE80135,MONDO_0015447,3,0.6,5,3
GSE48953,MONDO_0015447,3,0.6,5,3
GSE54159,MONDO_0015459,3,0.9090909090909091,11,10
GSE63381,MONDO_0015459,3,0.7272727272727273,11,8
GSE68799,MONDO_0015459,3,0.6363636363636364,11,7
GSE95750,MONDO_0015459,3,0.6363636363636364,11,7
GSE102349,MONDO_0015459,3,0.6363636363636364,11,7
GSE92874,MONDO_0015459,3,0.36363636363636365,11,4
GSE75719,MONDO_0015459,3,0.36363636363636365,11,4
GSE77530,MONDO_0016680,3,0.8,5,4
GSE87535,MONDO_0016680,3,0.8,5,4
GSE107601,MONDO_0016680,3,0.8,5,4
GSE58345,MONDO_0016680,3,0.8,5,4
GSE62731,MONDO_0016680,3,0.8,5,4
GSE89745,MONDO_0016680,3,0.8,5,4
GSE72475,MONDO_0016680,3,0.8,5,4
GSE107581,MONDO_0016680,3,0.8,5,4
GSE86202,MONDO_0016680,3,0.8,5,4
GSE72468,MONDO_0016680,3,0.8,5,4
GSE102244,MONDO_0016680,3,0.8,5,4
GSE84465,MONDO_0016680,3,0.8,5,4
GSE95392,MONDO_0016680,3,0.8,5,4
GSE97632,MONDO_0016680,3,0.8,5,4
GSE91016,MONDO_0016680,3,0.8,5,4
GSE75147,MONDO_0016680,3,0.8,5,4
GSE74557,MONDO_0016680,3,0.8,5,4
GSE33328,MONDO_0016680,3,0.8,5,4
GSE106804,MONDO_0016680,3,0.8,5,4
GSE96682,MONDO_0016680,3,0.8,5,4
GSE89623,MONDO_0016680,3,0.8,5,4
GSE74516,MONDO_0016680,3,0.8,5,4
GSE68800,MONDO_0016680,3,0.8,5,4
GSE102924,MONDO_0016680,3,0.8,5,4
GSE117632,MONDO_0016680,3,0.8,5,4
GSE86518,MONDO_0016680,3,0.8,5,4
GSE95106,MONDO_0016680,3,0.8,5,4
GSE62212,MONDO_0016680,3,0.8,5,4
GSE79671,MONDO_0016680,3,0.8,5,4
GSE59612,MONDO_0016680,3,0.8,5,4
GSE73573,MONDO_0016680,3,0.8,5,4
GSE87615,MONDO_0016680,3,0.8,5,4
GSE66200,MONDO_0016680,3,0.8,5,4
GSE86348,MONDO_0016680,3,0.8,5,4
GSE108013,MONDO_0016680,3,0.8,5,4
GSE87617,MONDO_0016680,3,0.8,5,4
GSE62563,MONDO_0016680,3,0.8,5,4
GSE103790,MONDO_0016680,3,0.8,5,4
GSE53220,MONDO_0016680,3,0.8,5,4
GSE86237,MONDO_0016680,3,0.8,5,4
GSE85297,MONDO_0016680,3,0.8,5,4
GSE81043,MONDO_0016680,3,0.8,5,4
GSE57872,MONDO_0016680,3,0.8,5,4
GSE99385,MONDO_0016680,3,0.4,5,2
GSE99812,MONDO_0016680,3,0.8,5,4
GSE125629,MONDO_0016680,3,0.8,5,4
GSE80137,MONDO_0016680,3,0.2,5,1
GSE79338,MONDO_0016680,3,0.8,5,4
GSE62563,MONDO_0016695,4,0.8333333333333334,6,5
GSE99812,MONDO_0016695,4,0.8333333333333334,6,5
GSE125629,MONDO_0016695,4,0.8333333333333334,6,5
GSE59612,MONDO_0016695,4,0.8333333333333334,6,5
GSE66200,MONDO_0016695,4,0.8333333333333334,6,5
GSE79338,MONDO_0016695,4,0.8333333333333334,6,5
GSE86348,MONDO_0016695,4,0.8333333333333334,6,5
GSE83266,MONDO_0016695,4,0.8333333333333334,6,5
GSE54511,MONDO_0018078,2,0.6666666666666666,3,2
GSE73610,MONDO_0018078,2,0.6666666666666666,3,2
GSE53844,MONDO_0018078,2,0.6666666666666666,3,2
GSE56900,MONDO_0018078,2,0.6666666666666666,3,2
GSE71120,MONDO_0018078,2,0.6666666666666666,3,2
GSE109483,MONDO_0018078,2,0.6666666666666666,3,2
GSE75859,MONDO_0018078,2,0.6666666666666666,3,2
GSE53066,MONDO_0018078,2,0.6666666666666666,3,2
GSE80492,MONDO_0018078,2,0.6666666666666666,3,2
GSE62544,MONDO_0018078,2,0.3333333333333333,3,1
GSE83479,MONDO_0018078,2,0.6666666666666666,3,2
GSE45510,MONDO_0018078,2,0.3333333333333333,3,1
GSE54734,MONDO_0018078,2,0.3333333333333333,3,1
GSE57501,MONDO_0018078,2,0.6666666666666666,3,2
GSE77530,MONDO_0018177,4,0.8333333333333334,6,5
GSE87535,MONDO_0018177,4,0.8333333333333334,6,5
GSE107601,MONDO_0018177,4,0.8333333333333334,6,5
GSE58345,MONDO_0018177,4,0.8333333333333334,6,5
GSE62731,MONDO_0018177,4,0.8333333333333334,6,5
GSE89745,MONDO_0018177,4,0.8333333333333334,6,5
GSE72475,MONDO_0018177,4,0.8333333333333334,6,5
GSE107581,MONDO_0018177,4,0.8333333333333334,6,5
GSE86202,MONDO_0018177,4,0.8333333333333334,6,5
GSE72468,MONDO_0018177,4,0.8333333333333334,6,5
GSE102244,MONDO_0018177,4,0.8333333333333334,6,5
GSE84465,MONDO_0018177,4,0.8333333333333334,6,5
GSE95392,MONDO_0018177,4,0.8333333333333334,6,5
GSE97632,MONDO_0018177,4,0.8333333333333334,6,5
GSE91016,MONDO_0018177,4,0.8333333333333334,6,5
GSE75147,MONDO_0018177,4,0.8333333333333334,6,5
GSE74557,MONDO_0018177,4,0.8333333333333334,6,5
GSE33328,MONDO_0018177,4,0.8333333333333334,6,5
GSE106804,MONDO_0018177,4,0.8333333333333334,6,5
GSE96682,MONDO_0018177,4,0.8333333333333334,6,5
GSE89623,MONDO_0018177,4,0.8333333333333334,6,5
GSE74516,MONDO_0018177,4,0.8333333333333334,6,5
GSE68800,MONDO_0018177,4,0.8333333333333334,6,5
GSE102924,MONDO_0018177,4,0.8333333333333334,6,5
GSE117632,MONDO_0018177,4,0.8333333333333334,6,5
GSE86518,MONDO_0018177,4,0.8333333333333334,6,5
GSE95106,MONDO_0018177,4,0.8333333333333334,6,5
GSE62212,MONDO_0018177,4,0.8333333333333334,6,5
GSE79671,MONDO_0018177,4,0.8333333333333334,6,5
GSE59612,MONDO_0018177,4,0.8333333333333334,6,5
GSE73573,MONDO_0018177,4,0.8333333333333334,6,5
GSE87615,MONDO_0018177,4,0.8333333333333334,6,5
GSE66200,MONDO_0018177,4,0.8333333333333334,6,5
GSE86348,MONDO_0018177,4,0.8333333333333334,6,5
GSE108013,MONDO_0018177,4,0.8333333333333334,6,5
GSE87617,MONDO_0018177,4,0.8333333333333334,6,5
GSE62563,MONDO_0018177,4,0.8333333333333334,6,5
GSE103790,MONDO_0018177,4,0.8333333333333334,6,5
GSE53220,MONDO_0018177,4,0.8333333333333334,6,5
GSE86237,MONDO_0018177,4,0.8333333333333334,6,5
GSE85297,MONDO_0018177,4,0.8333333333333334,6,5
GSE81043,MONDO_0018177,4,0.8333333333333334,6,5
GSE57872,MONDO_0018177,4,0.8333333333333334,6,5
GSE99385,MONDO_0018177,4,0.5,6,3
GSE99812,MONDO_0018177,4,0.8333333333333334,6,5
GSE125629,MONDO_0018177,4,0.8333333333333334,6,5
GSE80137,MONDO_0018177,4,0.3333333333333333,6,2
GSE79338,MONDO_0018177,4,0.8333333333333334,6,5
GSE87087,MONDO_0018364,2,0.8,5,4
GSE79572,MONDO_0018364,2,0.8,5,4
GSE62093,MONDO_0018364,2,0.6,5,3
GSE71340,MONDO_0018364,2,0.8,5,4
GSE70073,MONDO_0018364,2,0.8,5,4
GSE101972,MONDO_0018364,2,0.8,5,4
GSE97388,MONDO_0018364,2,0.6,5,3
GSE83100,MONDO_0018364,2,0.6,5,3
GSE84425,MONDO_0018364,2,0.6,5,3
GSE94304,MONDO_0018364,2,0.6,5,3
GSE102073,MONDO_0018364,2,0.8,5,4
GSE52695,MONDO_0018364,2,0.6,5,3
GSE74550,MONDO_0018364,2,0.8,5,4
GSE71074,MONDO_0018364,2,0.6,5,3
GSE70072,MONDO_0018364,2,0.6,5,3
GSE46490,MONDO_0018364,2,0.4,5,2
GSE58586,MONDO_0018364,2,0.8,5,4
GSE75935,MONDO_0018364,2,0.6,5,3
GSE84829,MONDO_0018364,2,0.6,5,3
GSE84405,MONDO_0018364,2,0.4,5,2
GSE77568,MONDO_0018364,2,0.4,5,2
GSE93807,MONDO_0018364,2,0.4,5,2
GSE103071,MONDO_0018364,2,0.4,5,2
GSE82329,MONDO_0018364,2,0.4,5,2
GSE66173,MONDO_0018364,2,0.4,5,2
GSE104310,MONDO_0018531,3,0.8333333333333334,6,5
GSE73708,MONDO_0018531,3,0.8333333333333334,6,5
GSE69164,MONDO_0018531,3,0.8333333333333334,6,5
GSE81550,MONDO_0018531,3,0.8333333333333334,6,5
GSE65485,MONDO_0018531,3,0.8333333333333334,6,5
GSE56545,MONDO_0018531,3,0.8333333333333334,6,5
GSE77992,MONDO_0018531,3,0.8333333333333334,6,5
GSE77314,MONDO_0018531,3,0.8333333333333334,6,5
GSE49994,MONDO_0018531,3,0.8333333333333334,6,5
GSE77509,MONDO_0018531,3,0.8333333333333334,6,5
GSE93831,MONDO_0018531,3,0.8333333333333334,6,5
GSE97214,MONDO_0018531,3,0.8333333333333334,6,5
GSE73268,MONDO_0018531,3,0.8333333333333334,6,5
GSE82177,MONDO_0018531,3,0.8333333333333334,6,5
GSE84073,MONDO_0018531,3,0.8333333333333334,6,5
GSE63863,MONDO_0018531,3,0.8333333333333334,6,5
GSE38945,MONDO_0018531,3,0.8333333333333334,6,5
GSE70537,MONDO_0018531,3,0.8333333333333334,6,5
GSE78236,MONDO_0018531,3,0.8333333333333334,6,5
GSE83518,MONDO_0018531,3,0.8333333333333334,6,5
GSE41074,MONDO_0018531,3,0.8333333333333334,6,5
GSE63018,MONDO_0018531,3,0.8333333333333334,6,5
GSE98710,MONDO_0018531,3,0.6666666666666666,6,4
GSE78705,MONDO_0018531,3,0.6666666666666666,6,4
GSE73114,MONDO_0018531,3,0.8333333333333334,6,5
GSE80361,MONDO_0018531,3,0.6666666666666666,6,4
GSE35464,MONDO_0018531,3,0.6666666666666666,6,4
GSE87240,MONDO_0018531,3,0.8333333333333334,6,5
GSE55048,MONDO_0018531,3,0.6666666666666666,6,4
GSE79463,MONDO_0018531,3,0.8333333333333334,6,5
GSE95778,MONDO_0018531,3,0.5,6,3
GSE101770,MONDO_0018531,3,0.6666666666666666,6,4
GSE98091,MONDO_0018531,3,0.3333333333333333,6,2
GSE105019,MONDO_0018531,3,0.6666666666666666,6,4
GSE85223,MONDO_0018531,3,0.3333333333333333,6,2
GSE104873,MONDO_0018531,3,0.3333333333333333,6,2
GSE102188,MONDO_0018531,3,0.3333333333333333,6,2
GSE55758,MONDO_0018531,3,0.3333333333333333,6,2
GSE66876,MONDO_0018531,3,0.6666666666666666,6,4
GSE33294,MONDO_0018531,3,0.3333333333333333,6,2
GSE84339,MONDO_0018531,3,0.6666666666666666,6,4
GSE66879,MONDO_0018531,3,0.6666666666666666,6,4
GSE73579,MONDO_0018531,3,0.16666666666666666,6,1
GSE77422,MONDO_0018531,3,0.8333333333333334,6,5
GSE86602,MONDO_0018531,3,0.16666666666666666,6,1
GSE84697,MONDO_0018531,3,0.6666666666666666,6,4
GSE74791,MONDO_0018531,3,0.3333333333333333,6,2
GSE66430,MONDO_0018531,3,0.16666666666666666,6,1
GSE59855,MONDO_0018536,5,0.4666666666666667,15,7
GSE62563,MONDO_0018744,3,0.8,5,4
GSE99812,MONDO_0018744,3,0.8,5,4
GSE66200,MONDO_0018744,3,0.8,5,4
GSE59612,MONDO_0018744,3,0.8,5,4
GSE125629,MONDO_0018744,3,0.8,5,4
GSE86348,MONDO_0018744,3,0.8,5,4
GSE79338,MONDO_0018744,3,0.8,5,4
GSE83266,MONDO_0018744,3,0.8,5,4
GSE101799,MONDO_0018744,3,0.8,5,4
GSE46718,MONDO_0018874,5,0.8571428571428571,7,6
GSE101480,MONDO_0018874,5,0.8571428571428571,7,6
GSE92744,MONDO_0018874,5,0.8571428571428571,7,6
GSE94461,MONDO_0018874,5,0.8571428571428571,7,6
GSE46164,MONDO_0018874,5,0.8571428571428571,7,6
GSE71800,MONDO_0018874,5,0.8571428571428571,7,6
GSE84944,MONDO_0018874,5,0.8571428571428571,7,6
GSE52656,MONDO_0018874,5,0.8571428571428571,7,6
GSE49642,MONDO_0018874,5,0.8571428571428571,7,6
GSE66917,MONDO_0018874,5,0.8571428571428571,7,6
GSE62190,MONDO_0018874,5,0.8571428571428571,7,6
GSE72061,MONDO_0018874,5,0.8571428571428571,7,6
GSE72041,MONDO_0018874,5,0.8571428571428571,7,6
GSE71686,MONDO_0018874,5,0.8571428571428571,7,6
GSE71689,MONDO_0018874,5,0.8571428571428571,7,6
GSE71840,MONDO_0018874,5,0.8571428571428571,7,6
GSE81328,MONDO_0018874,5,0.8571428571428571,7,6
GSE97443,MONDO_0018874,5,0.8571428571428571,7,6
GSE98310,MONDO_0018874,5,0.8571428571428571,7,6
GSE85107,MONDO_0018874,5,0.8571428571428571,7,6
GSE86506,MONDO_0018874,5,0.8571428571428571,7,6
GSE42146,MONDO_0018874,5,0.8571428571428571,7,6
GSE89777,MONDO_0018874,5,0.8571428571428571,7,6
GSE108003,MONDO_0018874,5,0.8571428571428571,7,6
GSE63646,MONDO_0018874,5,0.8571428571428571,7,6
GSE86151,MONDO_0018874,5,0.8571428571428571,7,6
GSE74928,MONDO_0018874,5,0.8571428571428571,7,6
GSE48843,MONDO_0018874,5,0.8571428571428571,7,6
GSE81062,MONDO_0018874,5,0.8571428571428571,7,6
GSE62852,MONDO_0018874,5,0.8571428571428571,7,6
GSE94344,MONDO_0018874,5,0.8571428571428571,7,6
GSE87285,MONDO_0018874,5,0.8571428571428571,7,6
GSE76312,MONDO_0018874,5,0.8571428571428571,7,6
GSE63485,MONDO_0018874,5,0.8571428571428571,7,6
GSE68925,MONDO_0018874,5,0.8571428571428571,7,6
GSE85008,MONDO_0018874,5,0.8571428571428571,7,6
GSE71740,MONDO_0018874,5,0.8571428571428571,7,6
GSE46056,MONDO_0018874,5,0.8571428571428571,7,6
GSE71541,MONDO_0018874,5,0.8571428571428571,7,6
GSE54478,MONDO_0018874,5,0.8571428571428571,7,6
GSE84359,MONDO_0018874,5,0.8571428571428571,7,6
GSE76464,MONDO_0018874,5,0.8571428571428571,7,6
GSE75215,MONDO_0018874,5,0.8571428571428571,7,6
GSE53665,MONDO_0018874,5,0.8571428571428571,7,6
GSE83660,MONDO_0018874,5,0.8571428571428571,7,6
GSE36866,MONDO_0018874,5,0.8571428571428571,7,6
GSE80774,MONDO_0018874,5,0.8571428571428571,7,6
GSE76747,MONDO_0018874,5,0.8571428571428571,7,6
GSE82117,MONDO_0018874,5,0.8571428571428571,7,6
GSE62000,MONDO_0018874,5,0.8571428571428571,7,6
GSE61999,MONDO_0018874,5,0.8571428571428571,7,6
GSE43834,MONDO_0018874,5,0.8571428571428571,7,6
GSE67519,MONDO_0018874,5,0.8571428571428571,7,6
GSE67540,MONDO_0018874,5,0.8571428571428571,7,6
GSE65235,MONDO_0018874,5,0.8571428571428571,7,6
GSE57982,MONDO_0018874,5,0.8571428571428571,7,6
GSE98623,MONDO_0018874,5,0.8571428571428571,7,6
GSE77946,MONDO_0018874,5,0.8571428571428571,7,6
GSE76978,MONDO_0018874,5,0.8571428571428571,7,6
GSE92494,MONDO_0018874,5,0.8571428571428571,7,6
GSE71414,MONDO_0018874,5,0.8571428571428571,7,6
GSE49601,MONDO_0018874,5,0.8571428571428571,7,6
GSE78930,MONDO_0018874,5,0.8571428571428571,7,6
GSE46044,MONDO_0018874,5,0.8571428571428571,7,6
GSE79044,MONDO_0018874,5,0.8571428571428571,7,6
GSE87055,MONDO_0018874,5,0.8571428571428571,7,6
GSE60477,MONDO_0018874,5,0.8571428571428571,7,6
GSE93877,MONDO_0018874,5,0.8571428571428571,7,6
