ID,term,depth,coverage,n_ancestors,n_ancestors_hit
GSE59831,MONDO_0000376,1,0.0,1,0
GSE51144,MONDO_0000376,1,0.0,1,0
GSE83991,MONDO_0000376,1,0.0,1,0
GSE70046,MONDO_0000376,1,0.0,1,0
GSE104264,MONDO_0000376,1,0.0,1,0
GSE94306,MONDO_0000376,1,0.0,1,0
GSE78184,MONDO_0000376,1,0.0,1,0
GSE76033,MONDO_0000376,1,0.0,1,0
GSE97196,MONDO_0000376,1,0.0,1,0
GSE87387,MONDO_0000376,1,0.0,1,0
GSE98048,MONDO_0000376,1,0.0,1,0
GSE88908,MONDO_0000376,1,0.0,1,0
GSE101334,MONDO_0000376,1,0.0,1,0
GSE63758,MONDO_0000376,1,0.0,1,0
GSE64027,MONDO_0000376,1,0.0,1,0
GSE99235,MONDO_0000376,1,0.0,1,0
GSE109238,MONDO_0000376,1,0.0,1,0
GSE61300,MONDO_0000376,1,0.0,1,0
GSE107470,MONDO_0000376,1,0.0,1,0
GSE80101,MONDO_0000376,1,0.0,1,0
GSE84383,MONDO_0000376,1,0.0,1,0
GSE84447,MONDO_0000376,1,0.0,1,0
GSE104294,MONDO_0000376,1,0.0,1,0
GSE92891,MONDO_0000376,1,0.0,1,0
GSE66634,MONDO_0000376,1,0.0,1,0
GSE121611,MONDO_0000376,1,0.0,1,0
GSE56292,MONDO_0000376,1,0.0,1,0
GSE90969,MONDO_0000376,1,0.0,1,0
GSE88836,MONDO_0000376,1,0.0,1,0
GSE85131,MONDO_0000376,1,0.0,1,0
GSE94857,MONDO_0000376,1,0.0,1,0
GSE90697,MONDO_0000376,1,0.0,1,0
GSE52854,MONDO_0000376,1,0.0,1,0
GSE124872,MONDO_0000376,1,0.0,1,0
GSE72942,MONDO_0000376,1,0.0,1,0
GSE94749,MONDO_0000376,1,0.0,1,0
GSE80707,MONDO_0000376,1,0.0,1,0
GSE43028,MONDO_0000376,1,0.0,1,0
GSE92304,MONDO_0000376,1,0.0,1,0
GSE94685,MONDO_0000376,1,0.0,1,0
GSE71877,MONDO_0000376,1,0.0,1,0
GSE84448,MONDO_0000376,1,0.0,1,0
GSE86339,MONDO_0000376,1,0.0,1,0
GSE67647,MONDO_0000376,1,0.0,1,0
GSE78948,MONDO_0000376,1,0.0,1,0
GSE76205,MONDO_0000376,1,0.0,1,0
GSE106349,MONDO_0000376,1,0.0,1,0
GSE87602,MONDO_0000376,1,0.0,1,0
GSE82005,MONDO_0000376,1,0.0,1,0
GSE82158,MONDO_0000376,1,0.0,1,0
GSE42564,MONDO_0000376,1,0.0,1,0
GSE38838,MONDO_0000376,1,0.0,1,0
GSE57043,MONDO_0000376,1,0.0,1,0
GSE71629,MONDO_0000376,1,0.0,1,0
GSE57391,MONDO_0000376,1,0.0,1,0
GSE87681,MONDO_0000376,1,0.0,1,0
GSE93339,MONDO_0000376,1,0.0,1,0
GSE101696,MONDO_0000376,1,0.0,1,0
GSE97054,MONDO_0000376,1,0.0,1,0
GSE70819,MONDO_0000376,1,0.0,1,0
GSE52594,MONDO_0000376,1,0.0,1,0
GSE122331,MONDO_0000376,1,0.0,1,0
GSE76772,MONDO_0000376,1,0.0,1,0
GSE70020,MONDO_0000376,1,0.0,1,0
GSE73932,MONDO_0000376,1,0.0,1,0
GSE90148,MONDO_0000376,1,0.0,1,0
GSE59831,MONDO_0000402,3,0.5,4,2
GSE83991,MONDO_0000402,3,0.5,4,2
GSE82005,MONDO_0000402,3,0.75,4,3
GSE94306,MONDO_0000402,3,0.25,4,1
GSE104264,MONDO_0000402,3,0.5,4,2
GSE78184,MONDO_0000402,3,0.25,4,1
GSE70046,MONDO_0000402,3,0.5,4,2
GSE97196,MONDO_0000402,3,0.0,4,0
GSE88908,MONDO_0000402,3,0.0,4,0
GSE87387,MONDO_0000402,3,0.5,4,2
GSE51144,MONDO_0000402,3,0.25,4,1
GSE68472,MONDO_0000548,3,0.6666666666666666,6,4
GSE86301,MONDO_0000616,4,0.6666666666666666,6,4
GSE101994,MONDO_0000616,4,0.0,6,0
GSE81941,MONDO_0000616,4,0.6666666666666666,6,4
GSE76075,MONDO_0000616,4,0.6666666666666666,6,4
GSE86301,MONDO_0000618,4,0.6666666666666666,6,4
GSE81941,MONDO_0000618,4,0.6666666666666666,6,4
GSE76075,MONDO_0000618,4,0.6666666666666666,6,4
GSE72480,MONDO_0000618,4,0.6666666666666666,6,4
GSE101994,MONDO_0000618,4,0.0,6,0
GSE67071,MONDO_0000618,4,0.6666666666666666,6,4
GSE87870,MONDO_0000621,1,0.0,1,0
GSE105159,MONDO_0000621,1,0.0,1,0
GSE49087,MONDO_0000621,1,0.0,1,0
GSE63312,MONDO_0000621,1,0.0,1,0
GSE49088,MONDO_0000621,1,0.0,1,0
GSE68461,MONDO_0000621,1,0.0,1,0
GSE79068,MONDO_0000621,1,0.0,1,0
GSE81329,MONDO_0000621,1,0.0,1,0
GSE80745,MONDO_0000621,1,0.0,1,0
GSE81420,MONDO_0000621,1,0.0,1,0
GSE97389,MONDO_0000621,1,0.0,1,0
GSE77847,MONDO_0000621,1,0.0,1,0
GSE90059,MONDO_0000621,1,0.0,1,0
GSE77846,MONDO_0000621,1,0.0,1,0
GSE81421,MONDO_0000621,1,0.0,1,0
GSE72737,MONDO_0000621,1,0.0,1,0
GSE90067,MONDO_0000621,1,0.0,1,0
GSE90655,MONDO_0000621,1,0.0,1,0
GSE97450,MONDO_0000621,1,0.0,1,0
GSE48048,MONDO_0000621,1,0.0,1,0
GSE85193,MONDO_0000621,1,0.0,1,0
GSE88905,MONDO_0000621,1,0.0,1,0
GSE74064,MONDO_0000621,1,0.0,1,0
GSE71531,MONDO_0000621,1,0.0,1,0
GSE74018,MONDO_0000621,1,0.0,1,0
GSE71185,MONDO_0000621,1,0.0,1,0
GSE57147,MONDO_0000621,1,0.0,1,0
GSE94840,MONDO_0000621,1,0.0,1,0
GSE84873,MONDO_0000621,1,0.0,1,0
GSE90136,MONDO_0000621,1,0.0,1,0
GSE63751,MONDO_0000621,1,0.0,1,0
GSE74650,MONDO_0000621,1,0.0,1,0
GSE78691,MONDO_0000621,1,0.0,1,0
GSE78224,MONDO_0000621,1,0.0,1,0
GSE65383,MONDO_0000621,1,0.0,1,0
GSE68462,MONDO_0000621,1,0.0,1,0
GSE96061,MONDO_0000621,1,0.0,1,0
GSE64545,MONDO_0000621,1,0.0,1,0
GSE87623,MONDO_0000621,1,0.0,1,0
GSE100820,MONDO_0000621,1,0.0,1,0
GSE66068,MONDO_0000621,1,0.0,1,0
GSE52623,MONDO_0000621,1,0.0,1,0
GSE80682,MONDO_0000621,1,0.0,1,0
GSE66793,MONDO_0000621,1,0.0,1,0
GSE75580,MONDO_0000621,1,0.0,1,0
GSE61969,MONDO_0000621,1,0.0,1,0
GSE47454,MONDO_0000621,1,0.0,1,0
GSE74178,MONDO_0000621,1,0.0,1,0
GSE75576,MONDO_0000621,1,0.0,1,0
GSE97078,MONDO_0000621,1,0.0,1,0
GSE58732,MONDO_0000621,1,0.0,1,0
GSE68391,MONDO_0000621,1,0.0,1,0
GSE69654,MONDO_0000621,1,0.0,1,0
GSE60367,MONDO_0000621,1,0.0,1,0
GSE72628,MONDO_0000621,1,0.0,1,0
GSE77967,MONDO_0000621,1,0.0,1,0
GSE55385,MONDO_0000621,1,0.0,1,0
GSE74690,MONDO_0000621,1,0.0,1,0
GSE84703,MONDO_0000621,1,0.0,1,0
GSE75615,MONDO_0000621,1,0.0,1,0
GSE72857,MONDO_0000621,1,0.0,1,0
GSE74161,MONDO_0000621,1,0.0,1,0
GSE42990,MONDO_0000621,1,0.0,1,0
GSE108367,MONDO_0000621,1,0.0,1,0
GSE72671,MONDO_0000621,1,0.0,1,0
GSE53599,MONDO_0000621,1,0.0,1,0
GSE45180,MONDO_0000621,1,0.0,1,0
GSE70243,MONDO_0000621,1,0.0,1,0
GSE66232,MONDO_0000621,1,0.0,1,0
GSE83204,MONDO_0000621,1,0.0,1,0
GSE81842,MONDO_0000621,1,0.0,1,0
GSE52870,MONDO_0000621,1,0.0,1,0
GSE89412,MONDO_0000621,1,0.0,1,0
GSE73457,MONDO_0000621,1,0.0,1,0
GSE46434,MONDO_0000621,1,0.0,1,0
GSE100990,MONDO_0000621,1,0.0,1,0
GSE109653,MONDO_0000621,1,0.0,1,0
GSE104138,MONDO_0000621,1,0.0,1,0
GSE99656,MONDO_0000621,1,0.0,1,0
GSE63681,MONDO_0000621,1,0.0,1,0
GSE72521,MONDO_0000621,1,0.0,1,0
GSE70244,MONDO_0000621,1,0.0,1,0
GSE88841,MONDO_0000621,1,0.0,1,0
GSE67609,MONDO_0000621,1,0.0,1,0
GSE69786,MONDO_0000621,1,0.0,1,0
GSE89622,MONDO_0000621,1,0.0,1,0
GSE107653,MONDO_0000621,1,0.0,1,0
GSE72487,MONDO_0000621,1,0.0,1,0
GSE83755,MONDO_0000621,1,0.0,1,0
GSE69858,MONDO_0000621,1,0.0,1,0
GSE77185,MONDO_0000621,1,0.0,1,0
GSE71217,MONDO_0000621,1,0.0,1,0
GSE78146,MONDO_0000621,1,0.0,1,0
GSE70235,MONDO_0000621,1,0.0,1,0
GSE87870,MONDO_0000637,1,0.0,1,0
GSE105159,MONDO_0000637,1,0.0,1,0
GSE81420,MONDO_0000637,1,0.0,1,0
GSE49087,MONDO_0000637,1,0.0,1,0
GSE81421,MONDO_0000637,1,0.0,1,0
GSE63312,MONDO_0000637,1,0.0,1,0
GSE49088,MONDO_0000637,1,0.0,1,0
GSE68461,MONDO_0000637,1,0.0,1,0
GSE77847,MONDO_0000637,1,0.0,1,0
GSE77846,MONDO_0000637,1,0.0,1,0
GSE80745,MONDO_0000637,1,0.0,1,0
GSE81329,MONDO_0000637,1,0.0,1,0
GSE72737,MONDO_0000637,1,0.0,1,0
GSE79068,MONDO_0000637,1,0.0,1,0
GSE48048,MONDO_0000637,1,0.0,1,0
GSE85193,MONDO_0000637,1,0.0,1,0
GSE90059,MONDO_0000637,1,0.0,1,0
GSE97389,MONDO_0000637,1,0.0,1,0
GSE74064,MONDO_0000637,1,0.0,1,0
GSE90067,MONDO_0000637,1,0.0,1,0
GSE90136,MONDO_0000637,1,0.0,1,0
GSE71531,MONDO_0000637,1,0.0,1,0
GSE74018,MONDO_0000637,1,0.0,1,0
GSE97450,MONDO_0000637,1,0.0,1,0
GSE90655,MONDO_0000637,1,0.0,1,0
GSE94840,MONDO_0000637,1,0.0,1,0
GSE88905,MONDO_0000637,1,0.0,1,0
GSE71185,MONDO_0000637,1,0.0,1,0
GSE78691,MONDO_0000637,1,0.0,1,0
GSE57147,MONDO_0000637,1,0.0,1,0
GSE87623,MONDO_0000637,1,0.0,1,0
GSE65383,MONDO_0000637,1,0.0,1,0
GSE74650,MONDO_0000637,1,0.0,1,0
GSE78224,MONDO_0000637,1,0.0,1,0
GSE100820,MONDO_0000637,1,0.0,1,0
GSE68462,MONDO_0000637,1,0.0,1,0
GSE96061,MONDO_0000637,1,0.0,1,0
GSE64545,MONDO_0000637,1,0.0,1,0
GSE45180,MONDO_0000637,1,0.0,1,0
GSE66793,MONDO_0000637,1,0.0,1,0
GSE80682,MONDO_0000637,1,0.0,1,0
GSE66068,MONDO_0000637,1,0.0,1,0
GSE75580,MONDO_0000637,1,0.0,1,0
GSE84873,MONDO_0000637,1,0.0,1,0
GSE72628,MONDO_0000637,1,0.0,1,0
GSE55385,MONDO_0000637,1,0.0,1,0
GSE97078,MONDO_0000637,1,0.0,1,0
GSE47454,MONDO_0000637,1,0.0,1,0
GSE52623,MONDO_0000637,1,0.0,1,0
GSE74161,MONDO_0000637,1,0.0,1,0
GSE74178,MONDO_0000637,1,0.0,1,0
GSE63751,MONDO_0000637,1,0.0,1,0
GSE61969,MONDO_0000637,1,0.0,1,0
GSE72671,MONDO_0000637,1,0.0,1,0
GSE77967,MONDO_0000637,1,0.0,1,0
GSE75576,MONDO_0000637,1,0.0,1,0
GSE108367,MONDO_0000637,1,0.0,1,0
GSE75615,MONDO_0000637,1,0.0,1,0
GSE58732,MONDO_0000637,1,0.0,1,0
GSE88841,MONDO_0000637,1,0.0,1,0
GSE74690,MONDO_0000637,1,0.0,1,0
GSE69654,MONDO_0000637,1,0.0,1,0
GSE53599,MONDO_0000637,1,0.0,1,0
GSE42990,MONDO_0000637,1,0.0,1,0
GSE84703,MONDO_0000637,1,0.0,1,0
GSE69786,MONDO_0000637,1,0.0,1,0
GSE83204,MONDO_0000637,1,0.0,1,0
GSE68391,MONDO_0000637,1,0.0,1,0
GSE81842,MONDO_0000637,1,0.0,1,0
GSE67609,MONDO_0000637,1,0.0,1,0
GSE72857,MONDO_0000637,1,0.0,1,0
GSE104138,MONDO_0000637,1,0.0,1,0
GSE107653,MONDO_0000637,1,0.0,1,0
GSE109653,MONDO_0000637,1,0.0,1,0
GSE70243,MONDO_0000637,1,0.0,1,0
GSE52870,MONDO_0000637,1,0.0,1,0
GSE77185,MONDO_0000637,1,0.0,1,0
GSE70235,MONDO_0000637,1,0.0,1,0
GSE96607,MONDO_0000637,1,0.0,1,0
GSE55310,MONDO_0000637,1,0.0,1,0
GSE72487,MONDO_0000637,1,0.0,1,0
GSE66232,MONDO_0000637,1,0.0,1,0
GSE60367,MONDO_0000637,1,0.0,1,0
GSE69858,MONDO_0000637,1,0.0,1,0
GSE100990,MONDO_0000637,1,0.0,1,0
GSE99656,MONDO_0000637,1,0.0,1,0
GSE70031,MONDO_0000637,1,0.0,1,0
GSE76123,MONDO_0000637,1,0.0,1,0
GSE63681,MONDO_0000637,1,0.0,1,0
GSE84961,MONDO_0000637,1,0.0,1,0
GSE45893,MONDO_0000649,2,0.0,2,0
GSE54246,MONDO_0000649,2,0.0,2,0
GSE86301,MONDO_0000653,1,0.0,1,0
GSE72480,MONDO_0000653,1,0.0,1,0
GSE60367,MONDO_0000870,3,0.75,4,3
GSE102757,MONDO_0000870,3,0.75,4,3
GSE63751,MONDO_0000870,3,0.75,4,3
GSE89622,MONDO_0000870,3,0.0,4,0
GSE52870,MONDO_0000870,3,0.75,4,3
GSE56690,MONDO_0000870,3,0.5,4,2
GSE83755,MONDO_0000870,3,0.75,4,3
GSE90655,MONDO_0000870,3,0.75,4,3
GSE97389,MONDO_0000870,3,0.25,4,1
GSE68391,MONDO_0000870,3,0.0,4,0
GSE89952,MONDO_0000870,3,0.0,4,0
GSE64893,MONDO_0000870,3,0.25,4,1
GSE64899,MONDO_0000870,3,0.25,4,1
GSE54447,MONDO_0000870,3,0.25,4,1
GSE102757,MONDO_0000871,2,0.7142857142857143,7,5
GSE60367,MONDO_0000871,2,0.8571428571428571,7,6
GSE63751,MONDO_0000872,2,0.8333333333333334,6,5
GSE89622,MONDO_0000872,2,0.3333333333333333,6,2
GSE52870,MONDO_0000872,2,0.8333333333333334,6,5
GSE60367,MONDO_0000872,2,0.8333333333333334,6,5
GSE65395,MONDO_0001056,2,0.5,2,1
GSE93774,MONDO_0001056,2,0.5,2,1
GSE67957,MONDO_0001056,2,0.0,2,0
GSE83964,MONDO_0001056,2,0.0,2,0
GSE73336,MONDO_0001056,2,0.0,2,0
GSE53782,MONDO_0001056,2,0.0,2,0
GSE67476,MONDO_0001056,2,0.0,2,0
GSE70135,MONDO_0001056,2,0.0,2,0
GSE67270,MONDO_0001056,2,0.0,2,0
GSE60853,MONDO_0001056,2,0.0,2,0
GSE77195,MONDO_0001056,2,0.0,2,0
GSE89823,MONDO_0001187,2,0.5,2,1
GSE68220,MONDO_0001187,2,0.5,2,1
GSE85491,MONDO_0001187,2,0.5,2,1
GSE92589,MONDO_0001187,2,0.5,2,1
GSE74138,MONDO_0001187,2,0.0,2,0
GSE68472,MONDO_0001416,2,0.5,2,1
GSE84078,MONDO_0001416,2,0.5,2,1
GSE67207,MONDO_0001416,2,0.5,2,1
GSE88764,MONDO_0001502,2,0.3333333333333333,3,1
GSE99058,MONDO_0001657,3,0.0,3,0
GSE90459,MONDO_0001657,3,0.6666666666666666,3,2
GSE85731,MONDO_0002032,4,0.75,8,6
GSE90153,MONDO_0002032,4,0.625,8,5
GSE78696,MONDO_0002032,4,0.75,8,6
GSE98496,MONDO_0002032,4,0.625,8,5
GSE60837,MONDO_0002032,4,0.75,8,6
GSE106330,MONDO_0002032,4,0.75,8,6
GSE53190,MONDO_0002032,4,0.75,8,6
GSE72560,MONDO_0002032,4,0.625,8,5
GSE81066,MONDO_0002032,4,0.5,8,4
GSE64867,MONDO_0002038,2,0.6666666666666666,3,2
GSE54246,MONDO_0002038,2,0.6666666666666666,3,2
GSE62125,MONDO_0002038,2,0.3333333333333333,3,1
GSE89264,MONDO_0002038,2,0.3333333333333333,3,1
GSE88764,MONDO_0002095,2,0.5,2,1
GSE88764,MONDO_0002100,1,0.0,1,0
GSE38539,MONDO_0002108,2,0.5,2,1
GSE85648,MONDO_0002108,2,0.5,2,1
GSE98690,MONDO_0002108,2,0.0,2,0
GSE85793,MONDO_0002108,2,0.5,2,1
GSE68949,MONDO_0002108,2,0.0,2,0
GSE95016,MONDO_0002108,2,0.0,2,0
GSE54113,MONDO_0002108,2,0.0,2,0
GSE74490,MONDO_0002116,3,0.6666666666666666,3,2
GSE87388,MONDO_0002116,3,0.6666666666666666,3,2
GSE78510,MONDO_0002116,3,0.6666666666666666,3,2
GSE93313,MONDO_0002116,3,0.6666666666666666,3,2
GSE93279,MONDO_0002116,3,0.6666666666666666,3,2
GSE76498,MONDO_0002116,3,0.6666666666666666,3,2
GSE77083,MONDO_0002116,3,0.6666666666666666,3,2
GSE84759,MONDO_0002116,3,0.6666666666666666,3,2
GSE84592,MONDO_0002116,3,0.6666666666666666,3,2
GSE86261,MONDO_0002116,3,0.6666666666666666,3,2
GSE94566,MONDO_0002116,3,0.6666666666666666,3,2
GSE87606,MONDO_0002116,3,0.6666666666666666,3,2
GSE108811,MONDO_0002116,3,0.6666666666666666,3,2
GSE63526,MONDO_0002116,3,0.6666666666666666,3,2
GSE40171,MONDO_0002116,3,0.6666666666666666,3,2
GSE63348,MONDO_0002116,3,0.6666666666666666,3,2
GSE98860,MONDO_0002116,3,0.6666666666666666,3,2
GSE51372,MONDO_0002116,3,0.6666666666666666,3,2
GSE65315,MONDO_0002116,3,0.6666666666666666,3,2
GSE95478,MONDO_0002116,3,0.6666666666666666,3,2
GSE89636,MONDO_0002116,3,0.6666666666666666,3,2
GSE100981,MONDO_0002116,3,0.6666666666666666,3,2
GSE74429,MONDO_0002116,3,0.3333333333333333,3,1
GSE56507,MONDO_0002116,3,0.3333333333333333,3,1
GSE86568,MONDO_0002116,3,0.3333333333333333,3,1
GSE106901,MONDO_0002116,3,0.6666666666666666,3,2
GSE90116,MONDO_0002116,3,0.6666666666666666,3,2
GSE86288,MONDO_0002116,3,0.3333333333333333,3,1
GSE96729,MONDO_0002116,3,0.3333333333333333,3,1
GSE93946,MONDO_0002116,3,0.6666666666666666,3,2
GSE86909,MONDO_0002116,3,0.3333333333333333,3,1
GSE90625,MONDO_0002116,3,0.6666666666666666,3,2
GSE99774,MONDO_0002116,3,0.3333333333333333,3,1
GSE77896,MONDO_0002116,3,0.3333333333333333,3,1
GSE72546,MONDO_0002116,3,0.3333333333333333,3,1
GSE106550,MONDO_0002116,3,0.3333333333333333,3,1
GSE66817,MONDO_0002116,3,0.3333333333333333,3,1
GSE65929,MONDO_0002116,3,0.3333333333333333,3,1
GSE70542,MONDO_0002116,3,0.3333333333333333,3,1
GSE96707,MONDO_0002116,3,0.3333333333333333,3,1
GSE72990,MONDO_0002116,3,0.3333333333333333,3,1
GSE76992,MONDO_0002116,3,0.3333333333333333,3,1
GSE70699,MONDO_0002116,3,0.3333333333333333,3,1
GSE107617,MONDO_0002116,3,0.3333333333333333,3,1
GSE87375,MONDO_0002116,3,0.3333333333333333,3,1
GSE68618,MONDO_0002116,3,0.3333333333333333,3,1
GSE74980,MONDO_0002116,3,0.3333333333333333,3,1
GSE64787,MONDO_0002116,3,0.3333333333333333,3,1
GSE79723,MONDO_0002116,3,0.3333333333333333,3,1
GSE72069,MONDO_0002116,3,0.3333333333333333,3,1
GSE52332,MONDO_0002116,3,0.3333333333333333,3,1
GSE79457,MONDO_0002116,3,0.3333333333333333,3,1
GSE77410,MONDO_0002116,3,0.3333333333333333,3,1
GSE90531,MONDO_0002116,3,0.3333333333333333,3,1
GSE91052,MONDO_0002116,3,0.3333333333333333,3,1
GSE102675,MONDO_0002116,3,0.3333333333333333,3,1
GSE40823,MONDO_0002116,3,0.6666666666666666,3,2
GSE90766,MONDO_0002116,3,0.3333333333333333,3,1
GSE88779,MONDO_0002116,3,0.3333333333333333,3,1
GSE82005,MONDO_0002120,2,0.6666666666666666,3,2
GSE59831,MONDO_0002120,2,0.3333333333333333,3,1
GSE83991,MONDO_0002120,2,0.3333333333333333,3,1
GSE89660,MONDO_0002120,2,0.0,3,0
GSE94306,MONDO_0002120,2,0.0,3,0
GSE78184,MONDO_0002120,2,0.0,3,0
GSE104264,MONDO_0002120,2,0.3333333333333333,3,1
GSE70046,MONDO_0002120,2,0.3333333333333333,3,1
GSE87387,MONDO_0002120,2,0.3333333333333333,3,1
GSE87870,MONDO_0002129,2,0.5,2,1
GSE105159,MONDO_0002129,2,0.5,2,1
GSE49087,MONDO_0002129,2,0.5,2,1
GSE81420,MONDO_0002129,2,0.5,2,1
GSE63312,MONDO_0002129,2,0.5,2,1
GSE81421,MONDO_0002129,2,0.5,2,1
GSE49088,MONDO_0002129,2,0.5,2,1
GSE68461,MONDO_0002129,2,0.5,2,1
GSE77847,MONDO_0002129,2,0.5,2,1
GSE77846,MONDO_0002129,2,0.5,2,1
GSE81329,MONDO_0002129,2,0.5,2,1
GSE80745,MONDO_0002129,2,0.5,2,1
GSE72737,MONDO_0002129,2,0.5,2,1
GSE48048,MONDO_0002129,2,0.5,2,1
GSE79068,MONDO_0002129,2,0.5,2,1
GSE97389,MONDO_0002129,2,0.5,2,1
GSE85193,MONDO_0002129,2,0.5,2,1
GSE90059,MONDO_0002129,2,0.5,2,1
GSE74064,MONDO_0002129,2,0.5,2,1
GSE90067,MONDO_0002129,2,0.5,2,1
GSE71531,MONDO_0002129,2,0.5,2,1
GSE74018,MONDO_0002129,2,0.5,2,1
GSE90655,MONDO_0002129,2,0.5,2,1
GSE97450,MONDO_0002129,2,0.5,2,1
GSE88905,MONDO_0002129,2,0.5,2,1
GSE71185,MONDO_0002129,2,0.5,2,1
GSE94840,MONDO_0002129,2,0.5,2,1
GSE90136,MONDO_0002129,2,0.5,2,1
GSE78691,MONDO_0002129,2,0.5,2,1
GSE57147,MONDO_0002129,2,0.5,2,1
GSE87623,MONDO_0002129,2,0.5,2,1
GSE74650,MONDO_0002129,2,0.5,2,1
GSE65383,MONDO_0002129,2,0.5,2,1
GSE78224,MONDO_0002129,2,0.5,2,1
GSE68462,MONDO_0002129,2,0.5,2,1
GSE96061,MONDO_0002129,2,0.5,2,1
GSE64545,MONDO_0002129,2,0.5,2,1
GSE100820,MONDO_0002129,2,0.5,2,1
GSE66793,MONDO_0002129,2,0.5,2,1
GSE84873,MONDO_0002129,2,0.5,2,1
GSE45180,MONDO_0002129,2,0.5,2,1
GSE66068,MONDO_0002129,2,0.5,2,1
GSE75580,MONDO_0002129,2,0.5,2,1
GSE72628,MONDO_0002129,2,0.5,2,1
GSE55385,MONDO_0002129,2,0.5,2,1
GSE80682,MONDO_0002129,2,0.5,2,1
GSE47454,MONDO_0002129,2,0.5,2,1
GSE97078,MONDO_0002129,2,0.5,2,1
GSE84703,MONDO_0002129,2,0.5,2,1
GSE61969,MONDO_0002129,2,0.5,2,1
GSE74178,MONDO_0002129,2,0.5,2,1
GSE63751,MONDO_0002129,2,0.5,2,1
GSE52623,MONDO_0002129,2,0.5,2,1
GSE74161,MONDO_0002129,2,0.5,2,1
GSE108367,MONDO_0002129,2,0.5,2,1
GSE72671,MONDO_0002129,2,0.5,2,1
GSE75576,MONDO_0002129,2,0.5,2,1
GSE77967,MONDO_0002129,2,0.5,2,1
GSE75615,MONDO_0002129,2,0.5,2,1
GSE74690,MONDO_0002129,2,0.5,2,1
GSE69654,MONDO_0002129,2,0.5,2,1
GSE88841,MONDO_0002129,2,0.5,2,1
GSE58732,MONDO_0002129,2,0.5,2,1
GSE42990,MONDO_0002129,2,0.5,2,1
GSE53599,MONDO_0002129,2,0.5,2,1
GSE69786,MONDO_0002129,2,0.5,2,1
GSE68391,MONDO_0002129,2,0.5,2,1
GSE72857,MONDO_0002129,2,0.5,2,1
GSE81842,MONDO_0002129,2,0.5,2,1
GSE83204,MONDO_0002129,2,0.5,2,1
GSE100990,MONDO_0002129,2,0.5,2,1
GSE70243,MONDO_0002129,2,0.5,2,1
GSE96607,MONDO_0002129,2,0.5,2,1
GSE107653,MONDO_0002129,2,0.5,2,1
GSE69858,MONDO_0002129,2,0.5,2,1
GSE104138,MONDO_0002129,2,0.5,2,1
GSE70235,MONDO_0002129,2,0.5,2,1
GSE60367,MONDO_0002129,2,0.5,2,1
GSE76132,MONDO_0002129,2,0.0,2,0
GSE46434,MONDO_0002129,2,0.0,2,0
GSE72487,MONDO_0002129,2,0.5,2,1
GSE67609,MONDO_0002129,2,0.5,2,1
GSE66232,MONDO_0002129,2,0.5,2,1
GSE64910,MONDO_0002129,2,0.0,2,0
GSE77185,MONDO_0002129,2,0.5,2,1
GSE63681,MONDO_0002129,2,0.5,2,1
GSE52870,MONDO_0002129,2,0.5,2,1
GSE109653,MONDO_0002129,2,0.5,2,1
GSE99656,MONDO_0002129,2,0.5,2,1
GSE84961,MONDO_0002129,2,0.5,2,1
GSE76123,MONDO_0002129,2,0.5,2,1
GSE70031,MONDO_0002129,2,0.5,2,1
GSE92301,MONDO_0002149,1,0.0,1,0
GSE64771,MONDO_0002149,1,0.0,1,0
GSE90891,MONDO_0002149,1,0.0,1,0
GSE98760,MONDO_0002149,1,0.0,1,0
GSE39509,MONDO_0002149,1,0.0,1,0
GSE81424,MONDO_0002149,1,0.0,1,0
GSE83651,MONDO_0002149,1,0.0,1,0
GSE83298,MONDO_0002149,1,0.0,1,0
GSE80083,MONDO_0002149,1,0.0,1,0
GSE77623,MONDO_0002149,1,0.0,1,0
GSE81316,MONDO_0002149,1,0.0,1,0
GSE76724,MONDO_0002149,1,0.0,1,0
GSE81432,MONDO_0002149,1,0.0,1,0
GSE68472,MONDO_0002149,1,0.0,1,0
GSE92999,MONDO_0002149,1,0.0,1,0
GSE67207,MONDO_0002149,1,0.0,1,0
GSE67681,MONDO_0002149,1,0.0,1,0
GSE104305,MONDO_0002149,1,0.0,1,0
GSE77646,MONDO_0002149,1,0.0,1,0
GSE84078,MONDO_0002149,1,0.0,1,0
GSE75760,MONDO_0002149,1,0.0,1,0
GSE92721,MONDO_0002149,1,0.0,1,0
GSE94839,MONDO_0002149,1,0.0,1,0
GSE79756,MONDO_0002149,1,0.0,1,0
GSE99233,MONDO_0002149,1,0.0,1,0
GSE74490,MONDO_0002149,1,0.0,1,0
GSE61008,MONDO_0002149,1,0.0,1,0
GSE85731,MONDO_0002271,4,0.8181818181818182,11,9
GSE78696,MONDO_0002271,4,0.8181818181818182,11,9
GSE60837,MONDO_0002271,4,0.7272727272727273,11,8
GSE98496,MONDO_0002271,4,0.6363636363636364,11,7
GSE53190,MONDO_0002271,4,0.7272727272727273,11,8
GSE106330,MONDO_0002271,4,0.7272727272727273,11,8
GSE90153,MONDO_0002271,4,0.6363636363636364,11,7
GSE97654,MONDO_0002367,2,0.5,2,1
GSE83688,MONDO_0002367,2,0.5,2,1
GSE79443,MONDO_0002367,2,0.5,2,1
GSE79137,MONDO_0002367,2,0.5,2,1
GSE76838,MONDO_0002367,2,0.5,2,1
GSE98622,MONDO_0002367,2,0.5,2,1
